Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU,Game_Rank_Diff_Windmill,Game_Wght_Windmill,Is_Ignored_Windmill,Team_Rank_Diff_Windmill,Game_Rank_Diff_Sigmoid,Game_Wght_Sigmoid,Is_Ignored_Sigmoid,Team_Rank_Diff_Sigmoid
Spring Startup 2024,2024-03-23,Lemmings 1,Ka-Pow!,13,10,328.14240231865136,1.0,0,215.12999999999994,3,1,0,2.45,3,1,0,2.7415945760314706
Spring Startup 2024,2024-03-23,Manchester Ultimate,Devon,13,9,418.5661446562001,1.0,0,307.52,4,1,0,2.5900000000000003,4,1,0,2.879813711428838
Spring Startup 2024,2024-04-20,Bristol Open,Fire of London,13,5,600.0,1.0,0,565.89,8,1,0,6.76,8,1,0,6.908733044028878
Spring Startup 2024,2024-04-20,Bristol Open,Reading 1,15,10,453.6039151898044,1.0,0,188.04000000000002,5,1,0,2.3999999999999995,5,1,0,2.8957021722803624
Spring Startup 2024,2024-04-20,Bristol Open 2,Brighton Ultimate,13,3,600.0,1.0,0,575.01,10,1,0,8.42,10,1,0,8.14446868171887
Spring Startup 2024,2024-04-20,Bristol Open 2,Brixton,12,5,600.0,0.9459053029269173,0,425.72999999999996,7,1,0,5.9,7,1,0,5.823905810382129
Spring Startup 2024,2024-04-20,Bristol Open 2,SOLENT 2,9,8,125.0,0.9459053029269173,0,161.11,1,1,0,2.39,1,1,0,2.5402879468634936
Spring Startup 2024,2024-04-20,Brixton,Brighton Ultimate,12,3,600.0,0.9459053029269173,0,149.28000000000003,9,1,0,2.5199999999999996,9,1,0,2.940442335609333
Spring Startup 2024,2024-04-20,Cambridge Ultimate,Brizzle,15,10,453.6039151898044,1.0,0,320.82,5,1,0,4.260000000000001,5,1,0,4.470365660689453
Spring Startup 2024,2024-04-20,Cambridge Ultimate,DED,15,13,214.17926913507503,1.0,0,-18.57,2,1,0,0.31,2,1,0,0.01724999239562841
Spring Startup 2024,2024-04-20,DED,Brizzle,15,13,214.17926913507503,1.0,0,339.39,2,1,0,3.95,2,1,0,4.454642398452126
Spring Startup 2024,2024-04-20,Ka-Pow!,Devon,15,6,600.0,1.0,1,774.2,9,1,0,8.030000000000001,9,1,0,7.975906738601623
Spring Startup 2024,2024-04-20,Ka-Pow!,Manchester Ultimate,15,7,600.0,1.0,0,466.68,8,1,0,5.4399999999999995,8,1,0,5.67547378312759
Spring Startup 2024,2024-04-20,LLLeeds 1,Brizzle,15,5,600.0,1.0,0,475.32000000000005,10,1,0,6.0200000000000005,10,1,0,6.42127937366751
Spring Startup 2024,2024-04-20,LLLeeds 1,Cambridge Ultimate,13,12,125.0,1.0,0,154.5,1,1,0,1.76,1,1,0,2.236208916702708
Spring Startup 2024,2024-04-20,LLLeeds 1,DED,15,8,564.8086448756737,1.0,0,135.93,7,1,0,2.0700000000000003,7,1,0,2.253072636449449
Spring Startup 2024,2024-04-20,Lemmings 1,Devon,15,6,600.0,1.0,1,989.3299999999999,9,1,0,10.48,9,1,0,9.768177603025247
Spring Startup 2024,2024-04-20,Lemmings 1,Manchester Ultimate,15,6,600.0,1.0,1,681.81,9,1,0,7.890000000000001,9,1,0,7.8726370815914315
