Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU,Game_Rank_Diff_Windmill,Game_Wght_Windmill,Is_Ignored_Windmill,Team_Rank_Diff_Windmill,Game_Rank_Diff_Sigmoid,Game_Wght_Sigmoid,Is_Ignored_Sigmoid,Team_Rank_Diff_Sigmoid
EUF Spring Tour 2024,2024-04-20,SMOG Women,Spice,15,9,515.4814780292847,1.0,0,351.74,6,1,0,4.82,6,1,0,4.878655115102475
EUF Spring Tour 2024,2024-04-20,SYC,Seagulls,13,11,228.8403622143806,1.0,0,-111.42999999999998,2,1,0,-1.7699999999999996,2,1,0,-1.9376138021300147
EUF Spring Tour 2024,2024-04-20,SYC,Spice,11,9,249.2068104043629,1.0,0,86.21000000000001,2,1,0,1.1,2,1,0,1.0751530772784825
Spring Startup 2024,2024-04-20,Brixton,Chameleons,11,8,365.60925011032475,1.0,0,434.23,3,1,0,2.7299999999999986,3,1,0,4.204394639069001
Spring Startup 2024,2024-04-20,Brixton,Kestrels,12,6,579.3107485100336,0.9733285267845752,0,-25.00999999999999,6,1,0,-1.7600000000000007,6,1,0,-2.2252077202327065
Spring Startup 2024,2024-04-20,GB U20,Brixton,13,7,557.5316737222639,1.0,0,471.3399999999999,6,1,0,6.660000000000001,6,1,0,7.909522677778735
Spring Startup 2024,2024-04-20,GB U20,Chameleons,13,2,600.0,1.0,1,905.5699999999999,11,1,0,9.39,11,1,0,10.554041488963378
Spring Startup 2024,2024-04-20,GB U20,Kestrels,11,9,249.2068104043629,1.0,0,446.3299999999999,2,1,0,4.9,2,1,0,6.166696751050292
Spring Startup 2024,2024-04-20,Kestrels,Chameleons,12,6,579.3107485100336,0.9733285267845752,0,459.24,6,1,0,4.489999999999999,6,1,0,6.172927864724105
EUF Spring Tour 2024,2024-04-21,Bristol Women,Mooncup,10,8,262.66557693448596,0.9733285267845752,0,-45.57999999999993,2,1,0,-0.8499999999999996,2,1,0,-0.8578130261113994
EUF Spring Tour 2024,2024-04-21,Bristol Women,SYC,12,7,520.5112660164395,1.0,0,399.33000000000004,5,1,0,5.22,5,1,0,5.516007125782874
EUF Spring Tour 2024,2024-04-21,Iceni,Bristol Women,12,11,125.0,1.0,0,88.81999999999994,1,1,0,0.3100000000000005,1,1,0,0.6925073649557039
EUF Spring Tour 2024,2024-04-21,Iceni,Gravity,12,7,520.5112660164395,1.0,0,455.5899999999999,5,1,0,3.91,5,1,0,4.473099042141612
EUF Spring Tour 2024,2024-04-21,Iceni,LMU,9,7,279.3368557106305,0.9176629354822471,0,185.00999999999993,2,1,0,1.4900000000000002,2,1,0,1.581846620939995
EUF Spring Tour 2024,2024-04-21,LMU,Spice,12,7,520.5112660164395,1.0,0,389.35,5,1,0,5.140000000000001,5,1,0,5.672903068663739
EUF Spring Tour 2024,2024-04-21,Mooncup,LMU,14,10,398.70186369942724,1.0,0,141.76999999999992,4,1,0,2.0299999999999994,4,1,0,1.7455558726692502
EUF Spring Tour 2024,2024-04-21,Mooncup,Spice,9,6,418.5661446562001,0.8885233166386386,0,531.1199999999999,3,1,0,7.17,3,1,0,7.1057319132682295
EUF Spring Tour 2024,2024-04-21,SMOG Women,Gravity,10,9,125.0,1.0,0,232.97,1,1,0,2.0999999999999996,1,1,0,2.1047707614550575
EUF Spring Tour 2024,2024-04-21,SMOG Women,Horizon,14,9,473.8676990361691,1.0,0,568.69,5,1,0,6.29,5,1,0,7.0748633867766735
EUF Spring Tour 2024,2024-04-21,SYC,SMOG Women,11,10,125.0,1.0,0,-265.53,1,1,0,-3.7199999999999998,1,1,0,-3.8942874151873728
EUF Spring Tour 2024,2024-04-21,Seagulls,Gravity,10,7,389.6652919127421,0.9459053029269173,0,78.86999999999998,3,1,0,0.14999999999999947,3,1,0,0.08174919061649177
EUF Spring Tour 2024,2024-04-21,Seagulls,Horizon,14,7,582.8868714046324,1.0,0,414.59,7,1,0,4.34,7,1,0,5.393654964684675
EUF Spring Tour 2024,2024-04-21,Seagulls,SYC,14,8,536.0348119187571,1.0,0,111.42999999999998,6,1,0,1.7699999999999996,6,1,0,1.9376138021300129
EUF Spring Tour 2024,2024-04-21,Spice,Horizon,15,9,515.4814780292847,1.0,0,216.95,6,1,0,1.47,6,1,0,2.5941621876796646
Windfarm 2024,2024-05-25,Bristol Women,Masterclass,14,10,398.70186369942724,1.0,0,263.12,4,1,0,3.4399999999999995,4,1,0,3.083672925174209
Windfarm 2024,2024-05-25,Bristol Women,Spice,14,11,313.3379659704299,1.0,0,485.54,3,1,0,6.32,3,1,0,6.4218919177932925
Windfarm 2024,2024-05-25,Brixton,FRed,9,6,418.5661446562001,0.8885233166386386,0,318.3700000000001,3,1,0,3.4299999999999997,3,1,0,3.742787658884044
Windfarm 2024,2024-05-25,Chameleons,Eclipse,9,2,600.0,0.8271701918685112,1,738.5,7,1,0,7.67,7,1,0,9.4208461824741
Windfarm 2024,2024-05-25,FRed,Sheffield Steal,13,3,600.0,1.0,0,254.3699999999999,10,1,0,0.8099999999999987,10,1,0,2.0223607557399603
Windfarm 2024,2024-05-25,GB Masters Women,Bristol Women,12,10,238.1225775586291,1.0,0,140.66999999999996,2,1,0,0.6699999999999999,2,1,0,0.8944376336570041
Windfarm 2024,2024-05-25,GB Masters Women,Masterclass,13,9,418.5661446562001,1.0,0,403.78999999999996,4,1,0,4.109999999999999,4,1,0,3.9299356071278027
Windfarm 2024,2024-05-25,GB Masters Women,Spice,14,10,398.70186369942724,1.0,0,626.21,4,1,0,6.99,4,1,0,7.134201881060871
Windfarm 2024,2024-05-25,GB U20,Chameleons,13,0,600.0,1.0,1,905.5699999999999,13,1,0,9.39,13,1,0,10.554041488963378
Windfarm 2024,2024-05-25,GB U20,Eclipse,13,1,600.0,1.0,1,1644.07,12,1,0,17.06,12,1,0,13.853149868987298
Windfarm 2024,2024-05-25,GB U20,Kestrels,10,3,600.0,0.8583950752789521,0,446.3299999999999,7,1,0,4.9,7,1,0,6.166696751050292
Windfarm 2024,2024-05-25,GB U20,Newcastle Brown,11,2,600.0,0.9176629354822471,0,622.64,9,1,0,6.489999999999999,9,1,0,7.983972765979992
Windfarm 2024,2024-05-25,Horizon,Brixton,15,3,600.0,1.0,1,720.3,12,1,0,8.930000000000001,12,1,0,10.743737624625652
Windfarm 2024,2024-05-25,Horizon,FRed,15,1,600.0,1.0,1,1038.67,14,1,0,12.360000000000001,14,1,0,12.290069764679274
Windfarm 2024,2024-05-25,Horizon,Sheffield Steal,15,0,600.0,1.0,1,1293.04,15,1,0,13.17,15,1,0,12.888665225644324
Windfarm 2024,2024-05-25,Itheni,Lemmings,8,7,125.0,0.8885233166386386,0,-207.10000000000002,1,1,0,-1.8099999999999996,1,1,0,-1.860864447930858
Windfarm 2024,2024-05-25,Itheni,SYC,9,7,279.3368557106305,0.9176629354822471,0,368.88,2,1,0,4.52,2,1,0,4.8040777330342515
Windfarm 2024,2024-05-25,Kestrels,Chameleons,10,7,389.6652919127421,0.9459053029269173,0,459.24,3,1,0,4.489999999999999,3,1,0,6.172927864724105
Windfarm 2024,2024-05-25,Kestrels,Eclipse,13,1,600.0,1.0,1,1197.74,12,1,0,12.16,12,1,0,12.391125090787177
Windfarm 2024,2024-05-25,Kestrels,Newcastle Brown,9,6,418.5661446562001,0.8885233166386386,0,176.31000000000006,3,1,0,1.589999999999999,3,1,0,2.326324899689947
Windfarm 2024,2024-05-25,Lemmings,SMOG Women,13,11,228.8403622143806,1.0,0,310.45,2,1,0,2.6099999999999994,2,1,0,2.829938339212525
Windfarm 2024,2024-05-25,Lemmings,SYC,15,9,515.4814780292847,1.0,0,575.98,6,1,0,6.329999999999999,6,1,0,6.41024909666395
Windfarm 2024,2024-05-25,Masterclass,Spice,10,9,125.0,1.0,0,222.42000000000002,1,1,0,2.8800000000000003,1,1,0,3.660381611065965
Windfarm 2024,2024-05-25,Newcastle Brown,Chameleons,12,3,600.0,0.9459053029269173,0,282.92999999999995,9,1,0,2.9000000000000004,9,1,0,4.108842745822862
Windfarm 2024,2024-05-25,Newcastle Brown,Eclipse,13,2,600.0,1.0,1,1021.43,11,1,0,10.57,11,1,0,11.543719025416735
Windfarm 2024,2024-05-25,SMOG Women,Itheni,12,8,441.15462425988915,1.0,0,-103.34999999999997,4,1,0,-0.7999999999999998,4,1,0,-0.9922986709831392
Windfarm 2024,2024-05-25,SYC,SMOG Women,9,7,279.3368557106305,0.9176629354822471,0,-265.53,2,1,0,-3.7199999999999998,2,1,0,-3.8942874151873728
Windfarm 2024,2024-05-25,Sheffield Steal,Brixton,7,6,125.0,0.8271701918685112,0,-572.74,1,1,0,-4.239999999999998,1,1,0,-5.577514220607037
Windfarm 2024,2024-05-26,Brixton,Chameleons,8,4,564.8086448756737,0.7947194142390263,0,434.23,4,1,0,2.7299999999999986,4,1,0,4.204394639069001
Windfarm 2024,2024-05-26,Brixton,Eclipse,13,4,600.0,1.0,1,1172.73,9,1,0,10.399999999999999,9,1,0,11.585697024890287
Windfarm 2024,2024-05-26,Chameleons,Sheffield Steal,11,6,546.6949863040446,0.9459053029269173,0,138.51,5,1,0,1.5099999999999998,5,1,0,1.5328802506056292
Windfarm 2024,2024-05-26,GB Masters Women,Bristol Women,12,7,520.5112660164395,1.0,0,140.66999999999996,5,1,0,0.6699999999999999,5,1,0,0.8944376336570041
Windfarm 2024,2024-05-26,GB U20,FRed,15,3,600.0,1.0,1,789.71,12,1,0,10.09,12,1,0,10.297455213089275
Windfarm 2024,2024-05-26,Horizon,GB U20,11,9,249.2068104043629,1.0,0,248.96000000000004,2,1,0,2.27,2,1,0,4.554267314415117
Windfarm 2024,2024-05-26,Horizon,Kestrels,15,6,600.0,1.0,1,695.29,9,1,0,7.17,9,1,0,9.531260089100332
Windfarm 2024,2024-05-26,Itheni,Bristol Women,14,9,473.8676990361691,1.0,0,-30.450000000000045,5,1,0,-0.7000000000000002,5,1,0,-0.8069701273762586
Windfarm 2024,2024-05-26,Kestrels,FRed,15,1,600.0,1.0,0,343.3800000000001,14,1,0,5.19,14,1,0,5.75497239058555
Windfarm 2024,2024-05-26,Lemmings,GB Masters Women,15,12,300.4922431832018,1.0,0,35.98000000000002,3,1,0,0.4399999999999995,3,1,0,0.16724306936527888
Windfarm 2024,2024-05-26,Lemmings,Itheni,10,7,389.6652919127421,0.9459053029269173,0,207.10000000000002,3,1,0,1.8099999999999996,3,1,0,1.860864447930858
Windfarm 2024,2024-05-26,Masterclass,FRed,15,1,600.0,1.0,1,1478.04,14,1,0,16.71,14,1,0,13.775627155150726
Windfarm 2024,2024-05-26,Masterclass,Spice,14,6,600.0,1.0,0,222.42000000000002,8,1,0,2.8800000000000003,8,1,0,3.660381611065965
Windfarm 2024,2024-05-26,Newcastle Brown,Brixton,1,1,0.0,0.3244428422615251,0,-151.30000000000007,0,1,0,0.1700000000000017,0,1,0,-0.10349835748627711
Windfarm 2024,2024-05-26,Newcastle Brown,Sheffield Steal,10,8,262.66557693448596,0.9733285267845752,0,421.43999999999994,2,1,0,4.41,2,1,0,5.488096209606812
Windfarm 2024,2024-05-26,SMOG Women,GB U20,15,3,600.0,1.0,1,817.6500000000001,12,1,0,8.559999999999999,12,1,0,10.172405239839847
Windfarm 2024,2024-05-26,SMOG Women,Masterclass,10,8,262.66557693448596,0.9733285267845752,0,129.32,2,1,0,1.9399999999999995,2,1,0,1.323300893342271
Windfarm 2024,2024-05-26,SMOG Women,SYC,14,4,600.0,1.0,0,265.53,10,1,0,3.7199999999999998,10,1,0,3.894287415187371
Windfarm 2024,2024-05-26,SYC,Kestrels,15,4,600.0,1.0,1,998.4499999999999,11,1,0,9.74,11,1,0,11.404653838080872
Windfarm 2024,2024-05-26,SYC,Spice,14,9,473.8676990361691,1.0,0,86.21000000000001,5,1,0,1.1,5,1,0,1.0751530772784825
Windfarm 2024,2024-05-26,Sheffield Steal,Eclipse,15,2,600.0,1.0,0,599.99,13,1,0,6.16,13,1,0,8.428956157616135
Windfarm 2024,2024-05-26,Spice,Horizon,12,8,441.15462425988915,1.0,0,216.95,4,1,0,1.47,4,1,0,2.5941621876796646
Nationals 2024,2024-07-06,Bristol Women,Horizon,14,8,536.0348119187571,1.0,0,702.49,6,1,0,7.79,6,1,0,8.394508670985054
Nationals 2024,2024-07-06,Bristol Women,SYC,15,9,515.4814780292847,1.0,0,399.33000000000004,6,1,0,5.22,6,1,0,5.516007125782874
Nationals 2024,2024-07-06,Horizon,SYC,14,13,125.0,1.0,0,-303.16,1,1,0,-2.57,1,1,0,-3.6243870178147493
Nationals 2024,2024-07-06,Iceni,Chameleons,15,0,600.0,1.0,1,1945.84,15,1,0,19.759999999999998,15,1,0,14.29899946757407
Nationals 2024,2024-07-06,Iceni,LMU,13,7,557.5316737222639,1.0,0,185.00999999999993,6,1,0,1.4900000000000002,6,1,0,1.581846620939995
Nationals 2024,2024-07-06,Iceni,Spice,15,10,453.6039151898044,1.0,0,574.3599999999999,5,1,0,6.630000000000001,5,1,0,6.976506083505942
Nationals 2024,2024-07-06,LMU,Chameleons,15,3,600.0,1.0,1,1760.83,12,1,0,18.27,12,1,0,14.138466071369372
Nationals 2024,2024-07-06,LMU,Spice,15,3,600.0,1.0,0,389.35,12,1,0,5.140000000000001,12,1,0,5.672903068663739
Nationals 2024,2024-07-06,SMOG Women,Bristol Women,14,13,125.0,1.0,0,-133.8,1,1,0,-1.5,1,1,0,-1.7928880660330293
Nationals 2024,2024-07-06,SMOG Women,Horizon,11,9,249.2068104043629,1.0,0,568.69,2,1,0,6.29,2,1,0,7.0748633867766735
Nationals 2024,2024-07-06,SMOG Women,SYC,14,10,398.70186369942724,1.0,0,265.53,4,1,0,3.7199999999999998,4,1,0,3.894287415187371
Nationals 2024,2024-07-06,Spice,Chameleons,15,3,600.0,1.0,1,1371.48,12,1,0,13.129999999999999,12,1,0,13.154920899908703
Nationals 2024,2024-07-07,Bristol Women,Iceni,15,9,515.4814780292847,1.0,0,-88.81999999999994,6,1,0,-0.3100000000000005,6,1,0,-0.6925073649557056
Nationals 2024,2024-07-07,Bristol Women,LMU,15,7,600.0,1.0,0,96.19,8,1,0,1.1799999999999997,8,1,0,0.8936902981584112
Nationals 2024,2024-07-07,Horizon,Chameleons,15,2,600.0,1.0,1,1154.53,13,1,0,11.66,13,1,0,12.448896602418607
Nationals 2024,2024-07-07,Iceni,SMOG Women,13,12,125.0,1.0,0,222.61999999999995,1,1,0,1.8100000000000005,1,1,0,2.4717558625966056
Nationals 2024,2024-07-07,LMU,SMOG Women,13,7,557.5316737222639,1.0,0,37.610000000000014,6,1,0,0.3200000000000003,6,1,0,0.9056471293114594
Nationals 2024,2024-07-07,SYC,Chameleons,15,0,600.0,1.0,1,1457.69,15,1,0,14.23,15,1,0,13.388471466218803
Nationals 2024,2024-07-07,Spice,Horizon,14,11,313.3379659704299,1.0,0,216.95,3,1,0,1.47,3,1,0,2.5941621876796646
Nationals 2024,2024-07-07,Spice,SYC,11,10,125.0,1.0,0,-86.21000000000001,1,1,0,-1.1,1,1,0,-1.0751530772784843
