Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU,Game_Rank_Diff_Windmill,Game_Wght_Windmill,Is_Ignored_Windmill,Team_Rank_Diff_Windmill,Game_Rank_Diff_Sigmoid,Game_Wght_Sigmoid,Is_Ignored_Sigmoid,Team_Rank_Diff_Sigmoid
Mixed Imperial 2024,2024-03-23,Muntjacs Ultimate,Black Sheep,11,3,600.0,0.9176629354822471,0,192.87,8,1,0,2.2500000000000004,8,1,0,2.456430887049766
Mixed Imperial 2024,2024-03-23,Muntjacs Ultimate,Reading,12,6,579.3107485100336,0.9733285267845752,0,85.70000000000005,6,1,0,1.6099999999999999,6,1,0,1.4838808430338304
Mixed Imperial 2024,2024-03-23,Reading,Black Sheep,10,8,262.66557693448596,0.9733285267845752,0,107.16999999999996,2,1,0,0.6400000000000006,2,1,0,0.9885650202568517
Mixed Imperial 2024,2024-03-23,SOLENT,Bristol Mixed,8,7,125.0,0.8885233166386386,0,88.36999999999999,1,1,0,0.48,1,1,0,0.5607385781455996
Mixed Imperial 2024,2024-03-23,SOLENT,Brixton,12,8,441.15462425988915,1.0,0,341.23,4,1,0,3.3,4,1,0,3.610259354332957
Mixed Imperial 2024,2024-03-23,SOLENT,Cambridge Ultimate,14,6,600.0,1.0,1,600.26,8,1,0,7.73,8,1,0,7.508927330860438
Mixed Imperial 2024,2024-03-23,SOLENT,LLLeeds Mixed 1,9,6,418.5661446562001,0.8885233166386386,0,360.53999999999996,3,1,0,3.31,3,1,0,3.771608386836686
Mixed Imperial 2024,2024-03-23,SOLENT,Zoo 1,10,1,600.0,0.8583950752789521,1,942.4399999999999,9,1,0,10.27,9,1,0,10.022717280453207
Mixed Imperial 2024,2024-03-23,Sheffield Steal,Curve,9,5,529.0591339672189,0.8583950752789521,0,729.8,4,1,0,8.96,4,1,0,8.990901898818574
Mixed Imperial 2024,2024-03-23,Sheffield Steal,Flyght Mixed,8,5,453.6039151898044,0.8271701918685112,0,92.12,3,1,0,0.6700000000000002,3,1,0,0.8077179546947644
Mixed Imperial 2024,2024-03-23,Sheffield Steal,Mamak,15,3,600.0,1.0,1,759.72,12,1,0,9.89,12,1,0,9.298567781986218
Mixed Imperial 2024,2024-03-24,BN1,Contested 1st,11,5,600.0,0.9176629354822471,0,625.64,6,1,0,7.36,6,1,0,7.817607762936188
Mixed Imperial 2024,2024-03-24,BN1,SOLENT,11,3,600.0,0.9176629354822471,0,439.71000000000004,8,1,0,6.380000000000001,8,1,0,6.806101356938594
Mixed Imperial 2024,2024-03-24,Bermondsey Bombers,Muntjacs Ultimate,12,5,600.0,0.9459053029269173,0,312.54999999999995,7,1,0,4.09,7,1,0,4.155971950905936
Mixed Imperial 2024,2024-03-24,Bermondsey Bombers,Reading,11,5,600.0,0.9176629354822471,0,398.25,6,1,0,5.699999999999999,6,1,0,5.4893953674030875
Mixed Imperial 2024,2024-03-24,Black Sheep,Zoo 1,15,2,600.0,1.0,0,245.63,13,1,0,3.4699999999999998,13,1,0,4.2644447318184895
Mixed Imperial 2024,2024-03-24,Bristol Mixed,Bermondsey Bombers,10,9,125.0,1.0,0,103.02000000000001,1,1,0,-0.020000000000000018,1,1,0,0.4191408610543448
Mixed Imperial 2024,2024-03-24,Bristol Mixed,Curve,12,9,345.3654772346762,1.0,0,646.16,3,1,0,7.69,3,1,0,8.13917832492514
Mixed Imperial 2024,2024-03-24,Bristol Mixed,Flyght Mixed,12,7,520.5112660164395,1.0,0,8.480000000000004,5,1,0,-0.5999999999999999,5,1,0,-0.45660888575573466
Mixed Imperial 2024,2024-03-24,Brixton,Muntjacs Ultimate,12,4,600.0,0.9459053029269173,0,162.70999999999998,8,1,0,1.25,8,1,0,1.5595933413756633
Mixed Imperial 2024,2024-03-24,Cambridge Ultimate,Black Sheep,11,10,125.0,1.0,0,96.54999999999995,1,1,0,-0.9299999999999997,1,1,0,-0.5247857299916916
Mixed Imperial 2024,2024-03-24,Cambridge Ultimate,Mamak,15,8,564.8086448756737,1.0,0,164.18999999999994,7,1,0,1.37,7,1,0,1.906631051724439
Mixed Imperial 2024,2024-03-24,Contested 1st,Thundering Herd 1,13,12,125.0,1.0,0,-448.7,1,1,0,-4.8,1,1,0,-5.464044658721898
Mixed Imperial 2024,2024-03-24,Curve,LLLeeds Mixed 1,11,4,600.0,0.9176629354822471,0,-373.99,7,1,0,-4.86,7,1,0,-5.548406216913257
Mixed Imperial 2024,2024-03-24,Curve,Muntjacs Ultimate,9,7,279.3368557106305,0.9176629354822471,0,-230.59000000000003,2,1,0,-3.6200000000000006,2,1,0,-4.3064604534741235
Mixed Imperial 2024,2024-03-24,Deep Space,Lemmings 1,15,11,381.1647521399218,1.0,0,332.20000000000005,4,1,0,3.92,4,1,0,4.930231283102703
Mixed Imperial 2024,2024-03-24,Flyght Mixed,LLLeeds Mixed 1,12,5,600.0,0.9459053029269173,0,263.69,7,1,0,3.4299999999999997,7,1,0,3.673779936055638
Mixed Imperial 2024,2024-03-24,Flyght Mixed,Reading,10,2,600.0,0.8583950752789521,0,492.79,8,1,0,6.279999999999999,8,1,0,6.231374808507237
Mixed Imperial 2024,2024-03-24,GB Mixed,Deep Space,15,5,600.0,1.0,0,207.24,10,1,0,4.27,10,1,0,5.10142565868761
Mixed Imperial 2024,2024-03-24,GB Mixed,GB Mixed,15,14,125.0,1.0,0,0.0,1,1,0,0.0,1,1,0,0.0
Mixed Imperial 2024,2024-03-24,GB Mixed,Lemmings 1,15,11,381.1647521399218,1.0,0,539.44,4,1,0,8.19,4,1,0,9.023033814637099
Mixed Imperial 2024,2024-03-24,LLLeeds Mixed 1,Brixton,8,7,125.0,0.8885233166386386,0,-19.310000000000002,1,1,0,-0.010000000000000231,1,1,0,-0.171742494775458
Mixed Imperial 2024,2024-03-24,Lemmings 2,BN1,13,8,496.1596377856195,1.0,0,155.36,5,1,0,1.959999999999999,5,1,0,2.312415601107105
Mixed Imperial 2024,2024-03-24,Lemmings 2,SOLENT,13,6,600.0,1.0,0,595.07,7,1,0,8.34,7,1,0,8.522384319971493
Mixed Imperial 2024,2024-03-24,Lemmings 2,Sheffield Steal,15,7,600.0,1.0,0,599.8,8,1,0,7.549999999999999,8,1,0,8.032768629436575
Mixed Imperial 2024,2024-03-24,Mamak,Zoo 1,11,3,600.0,0.9176629354822471,0,177.99,8,1,0,1.17,8,1,0,1.9324511703688785
Mixed Imperial 2024,2024-03-24,Reading,Brixton,12,5,600.0,0.9459053029269173,0,-248.41000000000003,7,1,0,-2.86,7,1,0,-3.012489051773237
Mixed Imperial 2024,2024-03-24,SOLENT,Oxford Ultimate,11,10,125.0,1.0,0,217.06,1,1,0,1.9500000000000002,1,1,0,3.432386503293749
Mixed Imperial 2024,2024-03-24,SOLENT,Oxford Ultimate,13,6,600.0,1.0,0,217.06,7,1,0,1.9500000000000002,7,1,0,3.432386503293749
Mixed Imperial 2024,2024-03-24,Sheffield Steal,Contested 1st,14,9,473.8676990361691,1.0,0,181.20000000000002,5,1,0,1.77,5,1,0,2.020151610509906
Mixed Imperial 2024,2024-03-24,Sheffield Steal,Oxford Ultimate,13,6,600.0,1.0,0,212.33,7,1,0,2.74,7,1,0,4.092187886338099
Mixed Imperial 2024,2024-03-24,Thundering Herd 1,SOLENT,10,9,125.0,1.0,0,262.77,1,1,0,3.82,1,1,0,4.276850424933151
Mixed Imperial 2024,2024-03-24,Thundering Herd 1,SOLENT,15,7,600.0,1.0,0,262.77,8,1,0,3.82,8,1,0,4.276850424933151
Uni Fans 2024,2024-04-13,Big Fish Little Fish,Black Sheep,10,8,262.66557693448596,0.9733285267845752,0,295.42999999999995,2,1,0,3.1,2,1,0,3.3398553987603883
Uni Fans 2024,2024-04-13,Big Fish Little Fish,Zoo 1,8,3,600.0,0.7608859102526822,0,541.06,5,1,0,6.57,5,1,0,7.151599772357603
Uni Fans 2024,2024-04-13,Black Sheep,Zoo 1,10,4,600.0,0.8583950752789521,0,245.63,6,1,0,3.4699999999999998,6,1,0,4.2644447318184895
Uni Fans 2024,2024-04-13,Bristol Mixed,Sheffield Steal,11,5,600.0,0.9176629354822471,0,-83.64,6,1,0,-1.27,6,1,0,-1.2622577968645636
Uni Fans 2024,2024-04-13,Brixton,Flyght Mixed 2,8,7,125.0,0.8885233166386386,0,-106.07999999999998,1,1,0,-0.7099999999999997,1,1,0,-0.6588258580570674
Uni Fans 2024,2024-04-13,Brixton,Thundering Herd 2,9,5,529.0591339672189,0.8583950752789521,0,49.83000000000001,4,1,0,0.6500000000000004,4,1,0,0.8824797334391974
Uni Fans 2024,2024-04-13,Flyght Mixed,Contested 1st,9,8,125.0,0.9459053029269173,0,89.08,1,1,0,1.0999999999999999,1,1,0,1.2212905237752558
Uni Fans 2024,2024-04-13,Flyght Mixed,SOLENT,10,9,125.0,1.0,0,-96.85,1,1,0,0.11999999999999988,1,1,0,-0.10424832152055608
Uni Fans 2024,2024-04-13,Flyght Mixed 2,LLLeeds Mixed 1,8,5,453.6039151898044,0.8271701918685112,0,125.38999999999999,3,1,0,0.72,3,1,0,0.8301508850925696
Uni Fans 2024,2024-04-13,Flyght Mixed 2,Thundering Herd 2,7,4,496.1596377856195,0.7608859102526822,0,155.91,3,1,0,1.36,3,1,0,1.537333119520497
Uni Fans 2024,2024-04-13,Heck,Bristol Mixed,7,5,328.14240231865136,0.7947194142390263,0,6.259999999999991,2,1,0,0.8499999999999999,2,1,0,0.7950043456493887
Uni Fans 2024,2024-04-13,Heck,Sheffield Steal,9,8,125.0,0.9459053029269173,0,-77.38000000000001,1,1,0,-0.42000000000000015,1,1,0,-0.4693467385741936
Uni Fans 2024,2024-04-13,Heck,Thundering Herd 1,7,6,125.0,0.8271701918685112,0,-344.88,1,1,0,-3.45,1,1,0,-4.060235613886459
Uni Fans 2024,2024-04-13,LLLeeds Mixed 1,Brixton,8,4,564.8086448756737,0.7947194142390263,0,-19.310000000000002,4,1,0,-0.010000000000000231,4,1,0,-0.171742494775458
Uni Fans 2024,2024-04-13,Lemmings 1,Contested 1st,13,5,600.0,1.0,0,614.27,8,1,0,6.95,8,1,0,7.333913171767314
Uni Fans 2024,2024-04-13,Lemmings 1,Flyght Mixed,12,7,520.5112660164395,1.0,0,525.19,5,1,0,5.8500000000000005,5,1,0,6.366043189057784
Uni Fans 2024,2024-04-13,Lemmings 1,SOLENT,13,4,600.0,1.0,0,428.34000000000003,9,1,0,5.970000000000001,9,1,0,6.2803189982701895
Uni Fans 2024,2024-04-13,Newcastle Brown,Big Fish Little Fish,10,6,496.1596377856195,0.9176629354822471,0,143.32999999999998,4,1,0,0.41000000000000014,4,1,0,0.7389014661005291
Uni Fans 2024,2024-04-13,Newcastle Brown,Black Sheep,12,7,520.5112660164395,1.0,0,438.76,5,1,0,3.5100000000000002,5,1,0,4.034505972102345
Uni Fans 2024,2024-04-13,Newcastle Brown,Zoo 1,10,7,389.6652919127421,0.9459053029269173,0,684.39,3,1,0,6.98,3,1,0,7.709438143225345
Uni Fans 2024,2024-04-13,SOLENT,Contested 1st,9,5,529.0591339672189,0.8583950752789521,0,185.93,4,1,0,0.98,4,1,0,1.3247892060390427
Uni Fans 2024,2024-04-13,Thundering Herd 1,Bristol Mixed,13,7,557.5316737222639,1.0,0,351.14,6,1,0,4.3,6,1,0,4.786570647877053
Uni Fans 2024,2024-04-13,Thundering Herd 1,Sheffield Steal,10,7,389.6652919127421,0.9459053029269173,0,267.5,3,1,0,3.03,3,1,0,3.621562030417845
Uni Fans 2024,2024-04-13,Thundering Herd 2,LLLeeds Mixed 1,8,4,564.8086448756737,0.7947194142390263,0,-30.52000000000001,4,1,0,-0.6400000000000001,4,1,0,-0.7112163116669681
Uni Fans 2024,2024-04-14,Bristol Mixed,Big Fish Little Fish,12,4,600.0,0.9459053029269173,0,313.01,8,1,0,3.22,8,1,0,3.691399810998483
Uni Fans 2024,2024-04-14,Bristol Mixed,Brixton,13,4,600.0,1.0,0,252.86,9,1,0,2.82,9,1,0,3.0772075986633354
Uni Fans 2024,2024-04-14,Brixton,Contested 1st,10,9,125.0,1.0,0,-155.29999999999998,1,1,0,-2.32,1,1,0,-2.3351076098769674
Uni Fans 2024,2024-04-14,Brixton,Sheffield Steal,8,6,300.4922431832018,0.8583950752789521,0,-336.5,2,1,0,-4.09,2,1,0,-4.265823456024803
Uni Fans 2024,2024-04-14,Contested 1st,Big Fish Little Fish,9,8,125.0,0.9459053029269173,0,215.45,1,1,0,2.72,1,1,0,2.962071339390839
Uni Fans 2024,2024-04-14,Flyght Mixed,Heck,12,7,520.5112660164395,1.0,0,-14.739999999999995,5,1,0,-0.25,5,1,0,-0.33894229590914904
Uni Fans 2024,2024-04-14,Flyght Mixed 2,Big Fish Little Fish,9,8,125.0,0.9459053029269173,0,166.23,1,1,0,1.11,1,1,0,1.3032061135931379
Uni Fans 2024,2024-04-14,LLLeeds Mixed 1,Black Sheep,15,11,381.1647521399218,1.0,0,336.27,4,1,0,3.49,4,1,0,3.788465290148448
Uni Fans 2024,2024-04-14,LLLeeds Mixed 1,Thundering Herd 2,8,7,125.0,0.8885233166386386,0,30.52000000000001,1,1,0,0.6400000000000001,1,1,0,0.7112163116669699
Uni Fans 2024,2024-04-14,Lemmings 1,Flyght Mixed,10,8,262.66557693448596,0.9733285267845752,0,525.19,2,1,0,5.8500000000000005,2,1,0,6.366043189057784
Uni Fans 2024,2024-04-14,Lemmings 1,Thundering Herd 1,12,11,125.0,1.0,0,165.57,1,1,0,2.1500000000000004,1,1,0,2.2750600324083727
Uni Fans 2024,2024-04-14,Newcastle Brown,Contested 1st,11,10,125.0,1.0,0,-72.12,1,1,0,-2.31,1,1,0,-2.2450081033612523
Uni Fans 2024,2024-04-14,Newcastle Brown,Flyght Mixed 2,10,7,389.6652919127421,0.9459053029269173,0,-22.9,3,1,0,-0.7,3,1,0,-0.5667301034945211
Uni Fans 2024,2024-04-14,SOLENT,Bristol Mixed,12,9,345.3654772346762,1.0,0,88.36999999999999,3,1,0,0.48,3,1,0,0.5607385781455996
Uni Fans 2024,2024-04-14,SOLENT,Flyght Mixed 2,9,8,125.0,0.9459053029269173,0,235.15,1,1,0,2.59,1,1,0,2.982967201119891
Uni Fans 2024,2024-04-14,SOLENT,Sheffield Steal,9,6,418.5661446562001,0.8885233166386386,0,4.72999999999999,3,1,0,-0.79,3,1,0,-0.7037329958367682
Uni Fans 2024,2024-04-14,Sheffield Steal,Newcastle Brown,8,7,125.0,0.8885233166386386,0,253.32,1,1,0,4.08,1,1,0,4.180886846182339
Uni Fans 2024,2024-04-14,Thundering Herd 1,Heck,13,8,496.1596377856195,1.0,0,344.88,5,1,0,3.45,5,1,0,4.060235613886455
Uni Fans 2024,2024-04-14,Thundering Herd 2,Zoo 1,11,7,466.8933257329327,0.9733285267845752,0,551.38,4,1,0,6.32,4,1,0,6.967686590553942
Uni Fans 2024,2024-04-14,Zoo 1,Black Sheep,12,10,238.1225775586291,1.0,0,-245.63,2,1,0,-3.4699999999999998,2,1,0,-4.264444731818491
Manchester Mayhem 2024,2024-05-11,Big Fish Little Fish,Black Sheep,15,6,600.0,1.0,0,295.42999999999995,9,1,0,3.1,9,1,0,3.3398553987603883
Manchester Mayhem 2024,2024-05-11,Big Fish Little Fish,Curve,14,3,600.0,1.0,0,333.15,11,1,0,4.470000000000001,11,1,0,5.1332357063572225
Manchester Mayhem 2024,2024-05-11,Big Fish Little Fish,Mamak,13,9,418.5661446562001,1.0,0,363.06999999999994,4,1,0,5.4,4,1,0,5.5607021876902785
Manchester Mayhem 2024,2024-05-11,Black Sheep,Curve,14,6,600.0,1.0,0,37.72000000000003,8,1,0,1.37,8,1,0,1.9413011105227653
Manchester Mayhem 2024,2024-05-11,Black Sheep,Red,14,7,582.8868714046324,1.0,0,156.18000000000006,7,1,0,2.12,7,1,0,2.014996591354617
Manchester Mayhem 2024,2024-05-11,Contested 1st,Heck,12,10,238.1225775586291,1.0,0,-103.82,2,1,0,-1.3499999999999999,2,1,0,-1.557367629994216
Manchester Mayhem 2024,2024-05-11,Flyght Mixed,GUXYZ,13,12,125.0,1.0,0,335.07,1,1,0,3.74,1,1,0,4.028939433204677
Manchester Mayhem 2024,2024-05-11,Flyght Mixed,Newcastle Brown,13,12,125.0,1.0,0,161.2,1,1,0,3.41,1,1,0,3.4245675001886333
Manchester Mayhem 2024,2024-05-11,LLLeeds Mixed 1,Black Sheep,13,10,328.14240231865136,1.0,0,336.27,3,1,0,3.49,3,1,0,3.788465290148448
Manchester Mayhem 2024,2024-05-11,LLLeeds Mixed 1,Muntjacs Ultimate,13,11,228.8403622143806,1.0,0,143.39999999999998,2,1,0,1.2399999999999998,2,1,0,1.3895049655026952
Manchester Mayhem 2024,2024-05-11,LLLeeds Mixed 1,Red,15,5,600.0,1.0,0,492.45000000000005,10,1,0,5.61,10,1,0,5.613024564963943
Manchester Mayhem 2024,2024-05-11,Mamak,Black Sheep,12,9,345.3654772346762,1.0,0,-67.63999999999999,3,1,0,-2.3,3,1,0,-2.4206521655455475
Manchester Mayhem 2024,2024-05-11,Mamak,Curve,12,9,345.3654772346762,1.0,0,-29.91999999999996,3,1,0,-0.9299999999999997,3,1,0,-0.48957604600204974
Manchester Mayhem 2024,2024-05-11,Muntjacs Ultimate,Black Sheep,12,8,441.15462425988915,1.0,0,192.87,4,1,0,2.2500000000000004,4,1,0,2.456430887049766
Manchester Mayhem 2024,2024-05-11,Muntjacs Ultimate,Red,10,3,600.0,0.8583950752789521,0,349.05000000000007,7,1,0,4.370000000000001,7,1,0,4.375179368508338
Manchester Mayhem 2024,2024-05-11,Newcastle Brown,GUXYZ,12,11,125.0,1.0,0,173.87,1,1,0,0.33000000000000007,1,1,0,0.6438541422314863
Manchester Mayhem 2024,2024-05-11,Rebel Ultimate,Contested 1st,15,6,600.0,1.0,0,519.56,9,1,0,5.8,9,1,0,5.770954741827531
Manchester Mayhem 2024,2024-05-11,Rebel Ultimate,Heck,13,8,496.1596377856195,1.0,0,415.73999999999995,5,1,0,4.45,5,1,0,4.388899215848415
Manchester Mayhem 2024,2024-05-11,Rebel Ultimate,Sheffield Steal,12,9,345.3654772346762,1.0,0,338.35999999999996,3,1,0,4.029999999999999,3,1,0,3.9557682482030394
Manchester Mayhem 2024,2024-05-11,Sheffield Steal,Contested 1st,15,10,453.6039151898044,1.0,0,181.20000000000002,5,1,0,1.77,5,1,0,2.020151610509906
Manchester Mayhem 2024,2024-05-11,Sheffield Steal,Heck,12,9,345.3654772346762,1.0,0,77.38000000000001,3,1,0,0.42000000000000015,3,1,0,0.4693467385741936
Manchester Mayhem 2024,2024-05-11,Tribe,Flyght Mixed,13,6,600.0,1.0,0,223.32,7,1,0,2.9000000000000004,7,1,0,2.8834253158909178
Manchester Mayhem 2024,2024-05-11,Tribe,GUXYZ,14,9,473.8676990361691,1.0,0,558.39,5,1,0,6.640000000000001,5,1,0,6.572989722491517
Manchester Mayhem 2024,2024-05-11,Tribe,Newcastle Brown,15,4,600.0,1.0,0,384.52,11,1,0,6.3100000000000005,11,1,0,6.042795094911124
Moooxed 2024,2024-05-11,BN1,Brixton,15,3,600.0,1.0,1,780.94,12,1,0,9.68,12,1,0,9.390809553419952
Moooxed 2024,2024-05-11,BN1,SOLENT,15,5,600.0,1.0,0,439.71000000000004,10,1,0,6.380000000000001,10,1,0,6.806101356938594
Moooxed 2024,2024-05-11,BN1,Thundering Herd 2,15,8,564.8086448756737,1.0,0,830.77,7,1,0,10.33,7,1,0,9.90834515715851
Moooxed 2024,2024-05-11,Bristol Mixed,Zoo 1,14,5,600.0,1.0,1,854.0699999999999,9,1,0,9.79,9,1,0,9.704377854234526
Moooxed 2024,2024-05-11,SOLENT,Bristol Mixed,15,9,515.4814780292847,1.0,0,88.36999999999999,6,1,0,0.48,6,1,0,0.5607385781455996
Moooxed 2024,2024-05-11,SOLENT,Brixton,10,6,496.1596377856195,0.9176629354822471,0,341.23,4,1,0,3.3,4,1,0,3.610259354332957
Moooxed 2024,2024-05-11,SOLENT,Thundering Herd 2,14,8,536.0348119187571,1.0,0,391.06,6,1,0,3.95,6,1,0,4.430010518576346
Moooxed 2024,2024-05-11,SOLENT,Zoo 1,15,5,600.0,1.0,1,942.4399999999999,10,1,0,10.27,10,1,0,10.022717280453207
Moooxed 2024,2024-05-11,Thundering Herd 1,Bristol Mixed,15,2,600.0,1.0,0,351.14,13,1,0,4.3,13,1,0,4.786570647877053
Moooxed 2024,2024-05-11,Thundering Herd 1,SOLENT,14,6,600.0,1.0,0,262.77,8,1,0,3.82,8,1,0,4.276850424933151
Moooxed 2024,2024-05-11,Thundering Herd 1,Zoo 1,15,6,600.0,1.0,1,1205.21,9,1,0,14.09,9,1,0,12.01125482737616
Moooxed 2024,2024-05-11,Thundering Herd 2,Brixton,10,9,125.0,1.0,0,-49.83000000000001,1,1,0,-0.6500000000000004,1,1,0,-0.8824797334391974
Manchester Mayhem 2024,2024-05-12,Big Fish Little Fish,GUXYZ,11,9,249.2068104043629,1.0,0,30.539999999999992,2,1,0,-0.08000000000000007,2,1,0,-0.09524871978127258
Manchester Mayhem 2024,2024-05-12,Black Sheep,Black Sheep,15,12,300.4922431832018,1.0,0,0.0,3,1,0,0.0,3,1,0,0.0
Manchester Mayhem 2024,2024-05-12,Black Sheep,Curve,15,5,600.0,1.0,0,37.72000000000003,10,1,0,1.37,10,1,0,1.9413011105227653
Manchester Mayhem 2024,2024-05-12,Black Sheep,Red,11,10,125.0,1.0,0,156.18000000000006,1,1,0,2.12,1,1,0,2.014996591354617
Manchester Mayhem 2024,2024-05-12,Contested 1st,Big Fish Little Fish,13,9,418.5661446562001,1.0,0,215.45,4,1,0,2.72,4,1,0,2.962071339390839
Manchester Mayhem 2024,2024-05-12,Contested 1st,Muntjacs Ultimate,13,9,418.5661446562001,1.0,0,318.01,4,1,0,3.57,4,1,0,3.832665960343334
Manchester Mayhem 2024,2024-05-12,GUXYZ,Muntjacs Ultimate,11,10,125.0,1.0,0,72.01999999999998,1,1,0,0.9299999999999997,1,1,0,1.011711653635949
Manchester Mayhem 2024,2024-05-12,Heck,Contested 1st,10,7,389.6652919127421,0.9459053029269173,0,103.82,3,1,0,1.3499999999999999,3,1,0,1.5573676299942143
Manchester Mayhem 2024,2024-05-12,Heck,LLLeeds Mixed 1,13,12,125.0,1.0,0,278.43,1,1,0,3.6799999999999997,1,1,0,3.9906371695918885
Manchester Mayhem 2024,2024-05-12,Heck,Newcastle Brown,15,4,600.0,1.0,0,175.94,11,1,0,3.66,11,1,0,3.7441942340528804
Manchester Mayhem 2024,2024-05-12,LLLeeds Mixed 1,GUXYZ,11,9,249.2068104043629,1.0,0,71.38,2,1,0,0.31000000000000005,2,1,0,0.38016856852994074
Manchester Mayhem 2024,2024-05-12,LLLeeds Mixed 1,Mamak,12,6,579.3107485100336,0.9733285267845752,0,403.90999999999997,6,1,0,5.79,6,1,0,5.965956810142789
Manchester Mayhem 2024,2024-05-12,Muntjacs Ultimate,Mamak,13,3,600.0,1.0,0,260.51,10,1,0,4.550000000000001,10,1,0,4.751512925272614
