Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU,Game_Rank_Diff_Windmill,Game_Wght_Windmill,Is_Ignored_Windmill,Team_Rank_Diff_Windmill,Game_Rank_Diff_Sigmoid,Game_Wght_Sigmoid,Is_Ignored_Sigmoid,Team_Rank_Diff_Sigmoid
Mixed Imperial 2024,2024-03-23,BN1,Oxford Ultimate,11,4,600.0,0.9176629354822471,0,159.01,7,1,0,1.8200000000000003,7,1,0,2.3570571951954378
Mixed Imperial 2024,2024-03-23,Bermondsey Bombers,SOLENT,9,8,125.0,0.9459053029269173,0,66.99000000000001,1,1,0,2.31,1,1,0,2.178976094773649
Mixed Imperial 2024,2024-03-23,Bermondsey Bombers,Zoo 1,15,2,600.0,1.0,0,576.0899999999999,13,1,0,8.71,13,1,0,8.402232039051551
Mixed Imperial 2024,2024-03-23,Bristol Mixed,Brixton,8,5,453.6039151898044,0.8271701918685112,0,70.96,3,1,0,1.25,3,1,0,1.239914322774304
Mixed Imperial 2024,2024-03-23,Bristol Mixed,Cambridge Ultimate,15,3,600.0,1.0,0,385.08000000000004,12,1,0,6.220000000000001,12,1,0,6.044051608470848
Mixed Imperial 2024,2024-03-23,Brixton,Cambridge Ultimate,13,6,600.0,1.0,0,314.12,7,1,0,4.970000000000001,7,1,0,4.969662523543441
Mixed Imperial 2024,2024-03-23,Contested 1st,Black Sheep,15,6,600.0,1.0,0,419.47,9,1,0,5.8,9,1,0,6.037139531207266
Mixed Imperial 2024,2024-03-23,Contested 1st,Muntjacs Ultimate,14,7,582.8868714046324,1.0,0,179.22000000000003,7,1,0,2.33,7,1,0,2.8920917496282783
Mixed Imperial 2024,2024-03-23,Contested 1st,Reading,15,5,600.0,1.0,0,-406.84999999999997,10,1,0,-5.3100000000000005,10,1,0,-6.09360277102798
Mixed Imperial 2024,2024-03-23,Curve,Mamak,13,5,600.0,1.0,0,-47.00999999999999,8,1,0,-0.4500000000000002,8,1,0,-0.9534627525958861
Mixed Imperial 2024,2024-03-23,Deep Space,Lemmings 2,13,6,600.0,1.0,0,163.84000000000003,7,1,0,1.7899999999999991,7,1,0,2.258936914831345
Mixed Imperial 2024,2024-03-23,Deep Space,Thundering Herd 1,10,5,573.8977938505712,0.8885233166386386,0,563.97,5,1,0,6.77,5,1,0,7.1249128465962706
Mixed Imperial 2024,2024-03-23,Flyght Mixed,Curve,13,7,557.5316737222639,1.0,0,643.96,6,1,0,9.63,6,1,0,9.35194277627389
Mixed Imperial 2024,2024-03-23,Flyght Mixed,Mamak,14,3,600.0,1.0,0,596.95,11,1,0,9.18,11,1,0,8.745045358999214
Mixed Imperial 2024,2024-03-23,GB Mixed,BN1,13,1,600.0,1.0,1,798.3800000000001,12,1,0,9.9,12,1,0,9.58737982614586
Mixed Imperial 2024,2024-03-23,GB Mixed,Deep Space,11,8,365.60925011032475,1.0,0,364.5,3,1,0,4.860000000000001,3,1,0,5.389083191495274
Mixed Imperial 2024,2024-03-23,GB Mixed,Lemmings 1,15,5,600.0,1.0,1,635.08,10,1,0,7.69,10,1,0,7.947894690637671
Mixed Imperial 2024,2024-03-23,GB Mixed,Lemmings 2,11,6,546.6949863040446,0.9459053029269173,0,528.34,5,1,0,6.65,5,1,0,7.255464062952324
Mixed Imperial 2024,2024-03-23,GB Mixed,Oxford Ultimate,15,4,600.0,1.0,1,957.3900000000001,11,1,0,11.72,11,1,0,10.854281139410737
Mixed Imperial 2024,2024-03-23,GB Mixed,Thundering Herd 1,15,5,600.0,1.0,1,928.47,10,1,0,11.63,10,1,0,10.689764126863508
Mixed Imperial 2024,2024-03-23,LLLeeds Mixed 1,Bermondsey Bombers,8,4,564.8086448756737,0.7947194142390263,0,-288.07,4,1,0,-4.58,4,1,0,-4.617497769740462
Mixed Imperial 2024,2024-03-23,LLLeeds Mixed 1,Zoo 1,11,4,600.0,0.9176629354822471,0,288.02,7,1,0,4.13,7,1,0,4.573323342510253
