Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU,Game_Rank_Diff_Windmill,Game_Wght_Windmill,Is_Ignored_Windmill,Team_Rank_Diff_Windmill,Game_Rank_Diff_Sigmoid,Game_Wght_Sigmoid,Is_Ignored_Sigmoid,Team_Rank_Diff_Sigmoid
Uni Fans 2025,2025-04-05,Birmingham Ultimate,LLLeeds Mixed,8,5,453.6039151898044,0.8271701918685112,0,453.6,3,1,0,4.43,3,1,0,5.476399513209564
Uni Fans 2025,2025-04-05,Bristol Mixed,GB Mixed Masters,10,8,262.66557693448596,0.9733285267845752,0,-391.53,2,1,0,-7.16,2,1,0,-8.646954356620022
Uni Fans 2025,2025-04-05,Bristol Mixed,Sheffield Steal,12,7,520.5112660164395,1.0,0,578.01,5,1,0,7.27,5,1,0,7.790805708883532
Uni Fans 2025,2025-04-05,Cambridge Ultimate Mixed 1,Black Sheep Ultimate,11,5,600.0,0.9176629354822471,0,163.41000000000008,6,1,0,2.05,6,1,0,2.2867825596353413
Uni Fans 2025,2025-04-05,Cambridge Ultimate Mixed 1,Curve,9,4,600.0,0.8271701918685112,0,-75.47999999999996,5,1,0,-2.1,5,1,0,-2.0827091405316303
Uni Fans 2025,2025-04-05,Cambridge Ultimate Mixed 1,Thundering Herd 2,11,6,546.6949863040446,0.9459053029269173,0,171.05000000000007,5,1,0,1.1900000000000004,5,1,0,1.5113542157779314
Uni Fans 2025,2025-04-05,Contested 1st,Brixton,10,4,600.0,0.8583950752789521,0,400.28000000000003,6,1,0,4.75,6,1,0,5.010349449049826
Uni Fans 2025,2025-04-05,Curve,Black Sheep Ultimate,12,3,600.0,0.9459053029269173,0,238.89000000000004,9,1,0,4.15,9,1,0,4.278917422019703
Uni Fans 2025,2025-04-05,Curve,Thundering Herd 2,9,5,529.0591339672189,0.8583950752789521,0,246.53000000000003,4,1,0,3.2900000000000005,4,1,0,3.544476737352632
Uni Fans 2025,2025-04-05,Flyght Mixed,Brixton,11,5,600.0,0.9176629354822471,0,291.62,6,1,0,2.91,6,1,0,3.487064202100747
Uni Fans 2025,2025-04-05,GB Mixed Masters,Lemmings 1,9,8,125.0,0.9459053029269173,0,-211.0,1,1,0,-0.8300000000000001,1,1,0,-0.04424987163857175
Uni Fans 2025,2025-04-05,GB Mixed Masters,Sheffield Steal,13,1,600.0,1.0,0,969.54,12,1,0,14.43,12,1,0,12.650194059207966
Uni Fans 2025,2025-04-05,GUXYZ,Birmingham Ultimate,10,4,600.0,0.8583950752789521,0,663.4200000000001,6,1,0,6.35,6,1,0,6.957095084901589
Uni Fans 2025,2025-04-05,GUXYZ,LLLeeds Mixed,11,3,600.0,0.9176629354822471,1,1117.02,8,1,0,10.78,8,1,0,10.632983920436907
Uni Fans 2025,2025-04-05,GUXYZ,South Wales Storm,9,6,418.5661446562001,0.8885233166386386,0,78.45999999999998,3,1,0,-0.10000000000000053,3,1,0,0.1597439605258799
Uni Fans 2025,2025-04-05,Lemmings 1,Contested 1st,9,3,600.0,0.8271701918685112,1,811.1800000000001,6,1,0,10.23,6,1,0,10.351919074154157
Uni Fans 2025,2025-04-05,Lemmings 1,Newcastle Brown,11,6,546.6949863040446,0.9459053029269173,0,506.95,5,1,0,6.890000000000001,5,1,0,7.263504723755947
Uni Fans 2025,2025-04-05,Newcastle Brown,Bristol Mixed,13,5,600.0,1.0,0,95.58000000000001,8,1,0,1.1,8,1,0,1.962682780239227
Uni Fans 2025,2025-04-05,Newcastle Brown,Contested 1st,8,7,125.0,0.8885233166386386,0,304.23,1,1,0,3.3400000000000003,1,1,0,4.638534515872742
Uni Fans 2025,2025-04-05,Oxford Ultimate,Brixton,11,8,365.60925011032475,1.0,0,784.9000000000001,3,1,0,8.96,3,1,0,9.69303014564117
Uni Fans 2025,2025-04-05,Oxford Ultimate,Flyght Mixed,10,7,389.6652919127421,0.9459053029269173,0,493.28,3,1,0,6.05,3,1,0,7.303054040314635
Uni Fans 2025,2025-04-05,Oxford Ultimate,Reading 2,12,2,600.0,0.9459053029269173,0,249.29000000000002,10,1,0,4.109999999999999,10,1,0,5.250082209223038
Uni Fans 2025,2025-04-05,Purple Cobras,Black Sheep Ultimate,13,2,600.0,1.0,1,727.34,11,1,0,9.17,11,1,0,8.650959571005036
Uni Fans 2025,2025-04-05,Purple Cobras,Cambridge Ultimate Mixed 1,12,2,600.0,0.9459053029269173,0,563.93,10,1,0,7.12,10,1,0,6.9776815512500825
Uni Fans 2025,2025-04-05,Purple Cobras,Curve,12,7,520.5112660164395,1.0,0,488.45000000000005,5,1,0,5.02,5,1,0,5.23296325443129
Uni Fans 2025,2025-04-05,Purple Cobras,Thundering Herd 2,10,3,600.0,0.8583950752789521,1,734.98,7,1,0,8.31,7,1,0,8.108968471398057
Uni Fans 2025,2025-04-05,Reading 2,SOLENT Mixed,9,8,125.0,0.9459053029269173,0,49.510000000000005,1,1,0,-0.18,1,1,0,0.27446936166918157
Uni Fans 2025,2025-04-05,SOLENT Mixed,Sheffield Steal,10,4,600.0,0.8583950752789521,0,455.18,6,1,0,5.31,6,1,0,6.017643580060938
Uni Fans 2025,2025-04-05,South Wales Storm,Birmingham Ultimate,6,4,365.60925011032475,0.7254762501100116,0,584.96,2,1,0,6.45,2,1,0,6.831092285295817
Uni Fans 2025,2025-04-05,South Wales Storm,LLLeeds Mixed,10,1,600.0,0.8583950752789521,1,1038.56,9,1,0,10.879999999999999,9,1,0,10.55290524696996
Uni Fans 2025,2025-04-05,Thundering Herd 1,Flyght Mixed,10,3,600.0,0.8583950752789521,0,431.30999999999995,7,1,0,5.0600000000000005,7,1,0,5.5289739308205625
Uni Fans 2025,2025-04-05,Thundering Herd 1,Reading 2,13,4,600.0,1.0,0,187.32,9,1,0,3.12,9,1,0,3.252059683369218
Uni Fans 2025,2025-04-05,Thundering Herd 1,SOLENT Mixed,10,5,573.8977938505712,0.8885233166386386,0,236.82999999999998,5,1,0,2.94,5,1,0,3.5125943374917092
Uni Fans 2025,2025-04-05,Thundering Herd 2,Black Sheep Ultimate,7,4,496.1596377856195,0.7608859102526822,0,-7.639999999999986,3,1,0,0.8599999999999994,3,1,0,0.7875252158049459
Uni Fans 2025,2025-04-06,Black Sheep Ultimate,Birmingham Ultimate,8,6,300.4922431832018,0.8583950752789521,0,354.41999999999996,2,1,0,3.87,2,1,0,4.142119591045901
Uni Fans 2025,2025-04-06,Black Sheep Ultimate,LLLeeds Mixed,13,1,600.0,1.0,1,808.02,12,1,0,8.3,12,1,0,8.737615902762194
Uni Fans 2025,2025-04-06,Bristol Mixed,Flyght Mixed,15,5,600.0,1.0,0,317.31,10,1,0,4.08,10,1,0,4.351150383766562
Uni Fans 2025,2025-04-06,Brixton,Cambridge Ultimate Mixed 1,10,5,573.8977938505712,0.8885233166386386,0,3.3099999999999454,5,1,0,0.5099999999999998,5,1,0,0.4041521591628463
Uni Fans 2025,2025-04-06,Brixton,South Wales Storm,9,7,279.3368557106305,0.9176629354822471,0,-63.82000000000005,2,1,0,-0.020000000000000462,2,1,0,-0.4108971767581231
Uni Fans 2025,2025-04-06,Cambridge Ultimate Mixed 1,Sheffield Steal,9,8,125.0,0.9459053029269173,0,-34.22999999999996,1,1,0,-0.23000000000000043,1,1,0,0.1964887603165355
Uni Fans 2025,2025-04-06,Contested 1st,GUXYZ,13,4,600.0,1.0,0,258.0,9,1,0,4.83,9,1,0,4.497002205177214
Uni Fans 2025,2025-04-06,Contested 1st,South Wales Storm,13,8,496.1596377856195,1.0,0,336.46,5,1,0,4.7299999999999995,5,1,0,4.641925653596019
Uni Fans 2025,2025-04-06,Curve,Birmingham Ultimate,13,3,600.0,1.0,0,593.31,10,1,0,8.02,10,1,0,7.806129535274181
Uni Fans 2025,2025-04-06,Curve,LLLeeds Mixed,13,1,600.0,1.0,1,1046.91,12,1,0,12.45,12,1,0,11.161810627630011
Uni Fans 2025,2025-04-06,GB Mixed Masters,Newcastle Brown,15,4,600.0,1.0,0,295.95,11,1,0,6.0600000000000005,11,1,0,7.229582202707235
