Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU,Game_Rank_Diff_Windmill,Game_Wght_Windmill,Is_Ignored_Windmill,Team_Rank_Diff_Windmill,Game_Rank_Diff_Sigmoid,Game_Wght_Sigmoid,Is_Ignored_Sigmoid,Team_Rank_Diff_Sigmoid
Leicester Open 2025,2025-03-22,Ka-Pow!,SOLENT White,15,6,600.0,1.0,0,585.68,9,1,0,8.65,9,1,0,8.202998726260653
Leicester Open 2025,2025-03-22,Lemmings Open 1,SMASH'D 1,14,11,313.3379659704299,1.0,0,391.88,3,1,0,5.11,3,1,0,5.251398407396302
Leicester Open 2025,2025-03-22,Lemmings Open 1,SOLENT White,15,3,600.0,1.0,0,433.09000000000003,12,1,0,6.41,12,1,0,6.351893321382093
Leicester Open 2025,2025-03-22,Loughborough 1,DED,13,11,228.8403622143806,1.0,0,42.89,2,1,0,-0.15,2,1,0,-0.29696119412537136
Leicester Open 2025,2025-03-22,Loughborough 1,LLLeeds Open 1,13,12,125.0,1.0,0,163.28,1,1,0,0.19,1,1,0,0.6243889945350265
Leicester Open 2025,2025-03-22,Loughborough 1,Newcastle Brown,13,9,418.5661446562001,1.0,0,235.51000000000002,4,1,0,1.54,4,1,0,2.2560048638393333
Leicester Open 2025,2025-03-22,Manchester Ultimate,Birmingham Ultimate,15,6,600.0,1.0,1,658.1600000000001,9,1,0,7.96,9,1,0,8.77913721451451
Leicester Open 2025,2025-03-22,Manchester Ultimate,Flyght Open 1,12,10,238.1225775586291,1.0,0,-147.69,2,1,0,-1.71,2,1,0,-2.2406087071873166
Leicester Open 2025,2025-03-22,SMASH'D 1,SOLENT White,15,11,381.1647521399218,1.0,0,41.21000000000001,4,1,0,1.3,4,1,0,1.292040305427978
Leicester Open 2025,2025-03-22,SMOG Open,GB U20 Open,13,8,496.1596377856195,1.0,0,398.99,5,1,0,5.73,5,1,0,6.638281080666186
Leicester Open 2025,2025-03-22,SMOG Open,SMASH'D 1,14,4,600.0,1.0,0,572.44,10,1,0,7.78,10,1,0,8.291431727959328
Leicester Open 2025,2025-03-22,SMOG Open,SOLENT White,15,8,564.8086448756737,1.0,0,613.65,7,1,0,9.08,7,1,0,9.147914844710055
Leicester Open 2025,2025-03-22,SOLENT White,SMASH'D 1,12,10,238.1225775586291,1.0,0,-41.21000000000001,2,1,0,-1.3,2,1,0,-1.292040305427978
Leicester Open 2025,2025-03-23,Brighton Open,Fire of London,11,10,125.0,1.0,0,-56.69,1,1,0,-0.71,1,1,0,-0.8458517264033603
Leicester Open 2025,2025-03-23,Cambridge Ultimate Open 1,Fire of London,13,7,557.5316737222639,1.0,0,144.51000000000002,6,1,0,1.5,6,1,0,1.8955617606455952
Leicester Open 2025,2025-03-23,DED,Flyght Open 1,15,6,600.0,1.0,0,297.0,9,1,0,3.42,9,1,0,3.8508868226325887
Leicester Open 2025,2025-03-23,DED,Manchester Bees,15,6,600.0,1.0,1,667.85,9,1,0,9.18,9,1,0,9.09829595339756
Leicester Open 2025,2025-03-23,Flyght Open 1,Newcastle Brown,10,6,496.1596377856195,0.9176629354822471,0,-104.38,4,1,0,-1.73,4,1,0,-1.364963616383461
Leicester Open 2025,2025-03-23,Ka-Pow!,GB U20 Open,14,8,536.0348119187571,1.0,0,371.02,6,1,0,5.300000000000001,6,1,0,5.448426301789329
Leicester Open 2025,2025-03-23,LLLeeds Open 1,Birmingham Ultimate,15,0,600.0,1.0,1,982.46,15,1,0,12.75,15,1,0,11.56080743438288
Leicester Open 2025,2025-03-23,LLLeeds Open 1,DED,12,11,125.0,1.0,0,-120.39,1,1,0,-0.33999999999999997,1,1,0,-0.9205915422574904
Leicester Open 2025,2025-03-23,LLLeeds Open 1,Newcastle Brown,15,5,600.0,1.0,0,72.23,10,1,0,1.35,10,1,0,1.6418950415722833
Leicester Open 2025,2025-03-23,Lemmings Open 1,GB U20 Open,11,10,125.0,1.0,0,218.43,1,1,0,3.06,1,1,0,3.22774934792071
Leicester Open 2025,2025-03-23,Loughborough 1,SMASH'D 1,12,9,345.3654772346762,1.0,0,134.34,3,1,0,0.9299999999999999,3,1,0,0.6378650943397872
Leicester Open 2025,2025-03-23,Loughborough 1,SOLENT White,12,9,345.3654772346762,1.0,0,175.55,3,1,0,2.23,3,1,0,1.9228621913353194
Leicester Open 2025,2025-03-23,Manchester Bees,Birmingham Ultimate,15,9,515.4814780292847,1.0,0,435.0,6,1,0,3.91,6,1,0,5.441914631358955
Leicester Open 2025,2025-03-23,Manchester Ultimate,Birmingham Ultimate,15,2,600.0,1.0,1,658.1600000000001,13,1,0,7.96,13,1,0,8.77913721451451
Leicester Open 2025,2025-03-23,Manchester Ultimate,Manchester Bees,12,7,520.5112660164395,1.0,0,223.16000000000003,5,1,0,4.05,5,1,0,4.236853812462378
Leicester Open 2025,2025-03-23,Newcastle Brown,Manchester Ultimate,7,6,125.0,0.8271701918685112,0,252.07,1,1,0,3.44,1,1,0,3.55722022485169
Leicester Open 2025,2025-03-23,SMASH'D 1,Cambridge Ultimate Open 1,12,10,238.1225775586291,1.0,0,-248.43,2,1,0,-2.59,2,1,0,-2.7473937159965853
Leicester Open 2025,2025-03-23,SMASH'D 1,Fire of London,9,8,125.0,0.9459053029269173,0,-103.91999999999999,1,1,0,-1.09,1,1,0,-0.872015646834658
Leicester Open 2025,2025-03-23,SMASH'D 1,SMASH'D 1,11,10,125.0,1.0,0,0.0,1,1,0,0.0,1,1,0,0.0
Leicester Open 2025,2025-03-23,SMOG Open,Ka-Pow!,14,8,536.0348119187571,1.0,0,27.970000000000027,6,1,0,0.4299999999999997,6,1,0,1.4177554009398783
Leicester Open 2025,2025-03-23,SMOG Open,Lemmings Open 1,13,6,600.0,1.0,0,180.56,7,1,0,2.67,7,1,0,3.769500557651668
Leicester Open 2025,2025-03-23,SOLENT White,Brighton Open,14,7,582.8868714046324,1.0,0,-88.44,7,1,0,-1.6800000000000002,7,1,0,-1.3180915922965522
Leicester Open 2025,2025-03-23,SOLENT White,Brighton Open,13,12,125.0,1.0,0,-88.44,1,1,0,-1.6800000000000002,1,1,0,-1.3180915922965522
Leicester Open 2025,2025-03-23,SOLENT White,Cambridge Ultimate Open 1,13,12,125.0,1.0,0,-289.64,1,1,0,-3.89,1,1,0,-3.976695144069497
Leicester Open 2025,2025-03-23,SOLENT White,Loughborough 1,14,8,536.0348119187571,1.0,0,-175.55,6,1,0,-2.23,6,1,0,-1.9228621913353194
Leicester Open 2025,2025-03-23,SOLENT White,SMASH'D 1,11,8,365.60925011032475,1.0,0,-41.21000000000001,3,1,0,-1.3,3,1,0,-1.292040305427978
Windfarm 2025,2025-05-24,Alba,Ka-Pow!,9,7,279.3368557106305,0.9176629354822471,0,216.83000000000004,2,1,0,1.7399999999999993,2,1,0,1.837967887874079
Windfarm 2025,2025-05-24,Alba,SOLENT Open,10,8,262.66557693448596,0.9733285267845752,0,190.93,2,1,0,2.3599999999999994,2,1,0,2.640700608952635
Windfarm 2025,2025-05-24,Brighton Open,LLLeeds Open 1,15,9,515.4814780292847,1.0,0,76.17,6,1,0,-0.36,6,1,0,0.01274999692937584
Windfarm 2025,2025-05-24,Brighton Open,Manchester Bees,15,5,600.0,1.0,1,623.63,10,1,0,8.48,10,1,0,8.502554409835568
Windfarm 2025,2025-05-24,Brighton Open,Newcastle Brown,15,12,300.4922431832018,1.0,0,148.4,3,1,0,0.9900000000000001,3,1,0,1.654491103496845
Windfarm 2025,2025-05-24,Bristol Open,Alba,15,10,453.6039151898044,1.0,0,133.16999999999996,5,1,0,3.2200000000000006,5,1,0,4.039375711243448
Windfarm 2025,2025-05-24,Bristol Open,Tribe Open,15,2,600.0,1.0,0,871.5799999999999,13,1,0,12.93,13,1,0,11.752087426437189
Windfarm 2025,2025-05-24,Brizzle,Flyght Open 1,11,9,249.2068104043629,1.0,0,60.25999999999999,2,1,0,-0.1200000000000001,2,1,0,0.1642434356529563
Windfarm 2025,2025-05-24,Brizzle,LLLeeds 2,11,4,600.0,0.9176629354822471,0,541.96,7,1,0,5.44,7,1,0,6.045308020775547
Windfarm 2025,2025-05-24,Brizzle,SOLENT White,9,4,600.0,0.8271701918685112,0,-104.08000000000001,5,1,0,-1.1600000000000001,5,1,0,-1.538817348349717
Windfarm 2025,2025-05-24,Cambridge Ultimate Open 1,Birmingham Ultimate,12,3,600.0,0.9459053029269173,1,1259.83,9,1,0,14.6,9,1,0,12.534171552542315
Windfarm 2025,2025-05-24,Cambridge Ultimate Open 1,DED,8,5,453.6039151898044,0.8271701918685112,0,156.98000000000002,3,1,0,1.51,3,1,0,1.8342740768985486
Windfarm 2025,2025-05-24,Cambridge Ultimate Open 1,Lemmings 2,13,8,496.1596377856195,1.0,0,440.43,5,1,0,4.77,5,1,0,5.556173099766475
Windfarm 2025,2025-05-24,Cambridge Ultimate Open 1,Thundering Him,13,2,600.0,1.0,1,784.9300000000001,11,1,0,8.52,11,1,0,9.072654240512236
Windfarm 2025,2025-05-24,DED,Birmingham Ultimate,12,2,600.0,0.9459053029269173,1,1102.8500000000001,10,1,0,13.09,10,1,0,11.917677899243124
Windfarm 2025,2025-05-24,DED,Lemmings 2,10,8,262.66557693448596,0.9733285267845752,0,283.45,2,1,0,3.26,2,1,0,3.898483778735123
Windfarm 2025,2025-05-24,DED,Thundering Him,10,7,389.6652919127421,0.9459053029269173,0,627.95,3,1,0,7.01,3,1,0,7.816515139269377
Windfarm 2025,2025-05-24,Fire of London,Brixton Open,11,4,600.0,0.9176629354822471,1,739.5500000000001,7,1,0,8.73,7,1,0,8.863033591001134
Windfarm 2025,2025-05-24,Fire of London,Manchester Ultimate,10,7,389.6652919127421,0.9459053029269173,0,457.16,3,1,0,5.14,3,1,0,5.813711599691043
Windfarm 2025,2025-05-24,Fire of London,Out of Hibearnation,10,6,496.1596377856195,0.9176629354822471,0,244.29999999999998,4,1,0,1.8,4,1,0,2.1349066090751734
Windfarm 2025,2025-05-24,Flyght Open 1,LLLeeds 2,10,6,496.1596377856195,0.9176629354822471,0,481.70000000000005,4,1,0,5.5600000000000005,4,1,0,5.90713215967514
Windfarm 2025,2025-05-24,Flyght Open 1,SOLENT White,8,7,125.0,0.8885233166386386,0,-164.34,1,1,0,-1.04,1,1,0,-1.7011498963254645
Windfarm 2025,2025-05-24,GB Open Masters,Bristol Open,10,7,389.6652919127421,0.9459053029269173,0,89.81000000000006,3,1,0,-0.040000000000000924,3,1,0,0.5510019681327769
Windfarm 2025,2025-05-24,GB Open Masters,Ka-Pow!,13,11,228.8403622143806,1.0,0,439.81000000000006,2,1,0,4.919999999999999,2,1,0,6.154850577427755
Windfarm 2025,2025-05-24,GB Open Masters,Tribe Open,15,6,600.0,1.0,0,961.39,9,1,0,12.889999999999999,9,1,0,11.958915872338682
Windfarm 2025,2025-05-24,GB U24 Open,Ireland U24 Men,13,4,600.0,1.0,0,540.33,9,1,0,7.51,9,1,0,7.661871470654692
Windfarm 2025,2025-05-24,GB U24 Open,Lemmings Open 1,14,8,536.0348119187571,1.0,0,449.53000000000003,6,1,0,5.88,6,1,0,6.2108820838615415
Windfarm 2025,2025-05-24,Ireland U24 Men,GB U20 Open,9,8,125.0,0.9459053029269173,0,127.63,1,1,0,1.4300000000000002,1,1,0,1.4251880480520747
Windfarm 2025,2025-05-24,Ka-Pow!,SOLENT Open,12,11,125.0,1.0,0,-25.900000000000034,1,1,0,0.6200000000000001,1,1,0,0.8204303999725209
Windfarm 2025,2025-05-24,LLLeeds Open 1,Manchester Bees,15,3,600.0,1.0,0,547.46,12,1,0,8.84,12,1,0,8.49389686840285
Windfarm 2025,2025-05-24,LLLeeds Open 1,Newcastle Brown,15,9,515.4814780292847,1.0,0,72.23,6,1,0,1.35,6,1,0,1.6418950415722833
Windfarm 2025,2025-05-24,Lemmings 2,Birmingham Ultimate,13,3,600.0,1.0,1,819.4000000000001,10,1,0,9.83,10,1,0,10.1060127112701
Windfarm 2025,2025-05-24,Lemmings 2,Thundering Him,10,6,496.1596377856195,0.9176629354822471,0,344.50000000000006,4,1,0,3.75,4,1,0,4.531787621762014
Windfarm 2025,2025-05-24,Lemmings Open 1,GB U20 Open,12,11,125.0,1.0,0,218.43,1,1,0,3.06,1,1,0,3.22774934792071
Windfarm 2025,2025-05-24,Lemmings Open 1,SMASH'D,14,5,600.0,1.0,0,-53.95999999999998,9,1,0,0.1499999999999999,9,1,0,0.23548065244258787
Windfarm 2025,2025-05-24,Manchester Ultimate,Brixton Open,14,6,600.0,1.0,0,282.39000000000004,8,1,0,3.5900000000000007,8,1,0,3.9550703993433025
Windfarm 2025,2025-05-24,Manchester Ultimate,Out of Hibearnation,13,8,496.1596377856195,1.0,0,-212.86,5,1,0,-3.34,5,1,0,-3.893587957689899
Windfarm 2025,2025-05-24,Newcastle Brown,Manchester Bees,15,1,600.0,1.0,0,475.23,14,1,0,7.49,14,1,0,7.30477056895959
Windfarm 2025,2025-05-24,Out of Hibearnation,Brixton Open,15,6,600.0,1.0,0,495.25000000000006,9,1,0,6.930000000000001,9,1,0,7.345891977989599
Windfarm 2025,2025-05-24,PELT Ultimate,GB U24 Open,11,9,249.2068104043629,1.0,0,-96.45000000000005,2,1,0,-1.4399999999999995,2,1,0,-1.5877796439871759
Windfarm 2025,2025-05-24,PELT Ultimate,Ireland U24 Men,12,7,520.5112660164395,1.0,0,443.88,5,1,0,6.07,5,1,0,6.42127937366751
Windfarm 2025,2025-05-24,PELT Ultimate,SMASH'D,15,6,600.0,1.0,0,299.12,9,1,0,4.59,9,1,0,5.0449680152386485
Windfarm 2025,2025-05-24,SMASH'D,GB U20 Open,10,9,125.0,1.0,0,272.39,1,1,0,2.91,1,1,0,3.0024111408515317
Windfarm 2025,2025-05-24,SOLENT Open,Tribe Open,12,5,600.0,0.9459053029269173,0,547.48,7,1,0,7.3500000000000005,7,1,0,8.058945088983332
Windfarm 2025,2025-05-24,SOLENT White,LLLeeds 2,10,6,496.1596377856195,0.9176629354822471,0,646.0400000000001,4,1,0,6.6000000000000005,4,1,0,7.283009352045564
Windfarm 2025,2025-05-24,Sheffield Steal,Brizzle,13,7,557.5316737222639,1.0,0,425.55,6,1,0,4.95,6,1,0,4.890053222311348
Windfarm 2025,2025-05-24,Sheffield Steal,Flyght Open 1,9,5,529.0591339672189,0.8583950752789521,0,485.81,4,1,0,4.83,4,1,0,5.036319032755557
Windfarm 2025,2025-05-24,Sheffield Steal,LLLeeds 2,13,1,600.0,1.0,1,967.51,12,1,0,10.39,12,1,0,9.66545462087958
Windfarm 2025,2025-05-24,Sheffield Steal,SOLENT White,10,5,573.8977938505712,0.8885233166386386,0,321.47,5,1,0,3.79,5,1,0,3.467192645263303
Windfarm 2025,2025-05-24,Thundering Him,Birmingham Ultimate,9,4,600.0,0.8271701918685112,0,474.9,5,1,0,6.08,5,1,0,6.998821262898403
Windfarm 2025,2025-05-25,Alba,Lemmings Open 1,15,8,564.8086448756737,1.0,0,369.42,7,1,0,3.9799999999999995,7,1,0,4.164971871033313
Windfarm 2025,2025-05-25,Alba,SMASH'D,14,11,313.3379659704299,1.0,0,315.46000000000004,3,1,0,4.129999999999999,3,1,0,4.381354291764431
Windfarm 2025,2025-05-25,Brighton Open,Tribe Open,12,10,238.1225775586291,1.0,0,24.34,2,1,0,1.0,2,1,0,1.928025686811548
Windfarm 2025,2025-05-25,Bristol Open,PELT Ultimate,15,9,515.4814780292847,1.0,0,149.51,6,1,0,2.76,6,1,0,3.34769543461859
Windfarm 2025,2025-05-25,Brixton Open,Birmingham Ultimate,10,7,389.6652919127421,0.9459053029269173,0,375.77,3,1,0,4.369999999999999,3,1,0,5.704367486151938
Windfarm 2025,2025-05-25,Brixton Open,LLLeeds 2,11,9,249.2068104043629,1.0,0,51.620000000000005,2,1,0,0.2599999999999998,2,1,0,-0.06374961617465047
Windfarm 2025,2025-05-25,Brizzle,Manchester Ultimate,13,8,496.1596377856195,1.0,0,207.95,5,1,0,1.5899999999999999,5,1,0,2.400925239968984
Windfarm 2025,2025-05-25,Cambridge Ultimate Open 1,GB U20 Open,13,5,600.0,1.0,0,74.98000000000002,8,1,0,0.54,8,1,0,0.5742192552924905
Windfarm 2025,2025-05-25,Cambridge Ultimate Open 1,Sheffield Steal,13,12,125.0,1.0,0,-31.829999999999984,1,1,0,0.10000000000000009,1,1,0,0.5427629346232052
Windfarm 2025,2025-05-25,DED,Flyght Open 1,11,8,365.60925011032475,1.0,0,297.0,3,1,0,3.42,3,1,0,3.8508868226325887
Windfarm 2025,2025-05-25,DED,Newcastle Brown,15,6,600.0,1.0,0,192.62,9,1,0,1.6900000000000002,9,1,0,2.5453870729462444
Windfarm 2025,2025-05-25,DED,Out of Hibearnation,10,7,389.6652919127421,0.9459053029269173,0,231.82999999999998,3,1,0,1.79,3,1,0,2.195859258427234
Windfarm 2025,2025-05-25,Fire of London,Tribe Open,14,7,582.8868714046324,1.0,0,81.03,7,1,0,1.7100000000000002,7,1,0,2.753916732750504
Windfarm 2025,2025-05-25,Flyght Open 1,LLLeeds Open 1,9,6,418.5661446562001,0.8885233166386386,0,-176.61,3,1,0,-3.08,3,1,0,-2.9772040254795034
Windfarm 2025,2025-05-25,GB Open Masters,Bristol Open,14,12,220.95664314305532,1.0,0,89.81000000000006,2,1,0,-0.040000000000000924,2,1,0,0.5510019681327769
Windfarm 2025,2025-05-25,GB Open Masters,GB U24 Open,15,12,300.4922431832018,1.0,0,142.87,3,1,0,1.2799999999999994,3,1,0,2.343156986529273
Windfarm 2025,2025-05-25,GB U20 Open,Brighton Open,7,6,125.0,0.8271701918685112,0,126.22,1,1,0,1.67,1,1,0,2.162821701986882
Windfarm 2025,2025-05-25,GB U20 Open,Fire of London,11,8,365.60925011032475,1.0,0,69.53,3,1,0,0.9600000000000001,3,1,0,1.3277657525361946
Windfarm 2025,2025-05-25,GB U24 Open,PELT Ultimate,15,10,453.6039151898044,1.0,0,96.45000000000005,5,1,0,1.4399999999999995,5,1,0,1.5877796439871794
Windfarm 2025,2025-05-25,Ireland U24 Men,Fire of London,13,10,328.14240231865136,1.0,0,197.16,3,1,0,2.39,3,1,0,2.729993753763271
Windfarm 2025,2025-05-25,Ireland U24 Men,Sheffield Steal,13,12,125.0,1.0,0,20.819999999999993,1,1,0,0.9900000000000002,1,1,0,1.3939662269089759
Windfarm 2025,2025-05-25,Ka-Pow!,SMASH'D,15,2,600.0,1.0,0,98.63,13,1,0,2.39,13,1,0,2.637793483962856
Windfarm 2025,2025-05-25,LLLeeds 2,Thundering Him,11,9,249.2068104043629,1.0,0,-150.75,2,1,0,-1.9700000000000006,2,1,0,-1.5106118260103916
Windfarm 2025,2025-05-25,LLLeeds Open 1,Manchester Ultimate,15,7,600.0,1.0,0,324.3,8,1,0,4.79,8,1,0,5.067570543916531
Windfarm 2025,2025-05-25,Lemmings 2,Flyght Open 1,11,10,125.0,1.0,0,13.550000000000011,1,1,0,0.16000000000000014,1,1,0,-0.05099980348090938
Windfarm 2025,2025-05-25,Lemmings 2,Manchester Ultimate,10,7,389.6652919127421,0.9459053029269173,0,161.24,3,1,0,1.87,3,1,0,2.1907215040126253
Windfarm 2025,2025-05-25,Lemmings Open 1,Ka-Pow!,12,11,125.0,1.0,0,-152.58999999999997,1,1,0,-2.24,1,1,0,-2.408963168674452
Windfarm 2025,2025-05-25,Manchester Bees,LLLeeds 2,9,6,418.5661446562001,0.8885233166386386,0,110.85000000000002,3,1,0,-0.1999999999999993,3,1,0,-0.36817603609936533
Windfarm 2025,2025-05-25,Newcastle Brown,Brizzle,12,11,125.0,1.0,0,44.120000000000005,1,1,0,1.85,1,1,0,1.2019177518878443
Windfarm 2025,2025-05-25,Newcastle Brown,Lemmings 2,11,6,546.6949863040446,0.9459053029269173,0,90.82999999999998,5,1,0,1.5699999999999998,5,1,0,1.4155254696453987
Windfarm 2025,2025-05-25,Out of Hibearnation,Brizzle,14,11,313.3379659704299,1.0,0,4.910000000000025,3,1,0,1.7500000000000002,3,1,0,1.5573676299942107
Windfarm 2025,2025-05-25,Out of Hibearnation,LLLeeds Open 1,15,8,564.8086448756737,1.0,0,-111.43999999999998,7,1,0,-1.45,7,1,0,-1.2868291004589274
Windfarm 2025,2025-05-25,SOLENT Open,Brighton Open,11,8,365.60925011032475,1.0,0,523.14,3,1,0,6.3500000000000005,3,1,0,6.585709571723854
Windfarm 2025,2025-05-25,SOLENT Open,Cambridge Ultimate Open 1,15,7,600.0,1.0,0,321.94,8,1,0,4.140000000000001,8,1,0,4.198174162917219
Windfarm 2025,2025-05-25,SOLENT Open,Ireland U24 Men,11,8,365.60925011032475,1.0,0,269.29,3,1,0,3.25,3,1,0,3.3982528275728043
Windfarm 2025,2025-05-25,SOLENT White,Birmingham Ultimate,8,4,564.8086448756737,0.7947194142390263,0,970.19,4,1,0,10.71,4,1,0,10.992706834534822
Windfarm 2025,2025-05-25,SOLENT White,Brixton Open,7,5,328.14240231865136,0.7947194142390263,0,594.4200000000001,2,1,0,6.340000000000001,2,1,0,7.331630098978465
Windfarm 2025,2025-05-25,SOLENT White,Manchester Bees,10,6,496.1596377856195,0.9176629354822471,0,535.19,4,1,0,6.8,4,1,0,7.561076526998512
Windfarm 2025,2025-05-25,Sheffield Steal,Tribe Open,10,9,125.0,1.0,0,257.37,1,1,0,3.1100000000000003,1,1,0,4.045635455573041
Windfarm 2025,2025-05-25,Thundering Him,Birmingham Ultimate,15,4,600.0,1.0,0,474.9,11,1,0,6.08,11,1,0,6.998821262898403
Windfarm 2025,2025-05-25,Thundering Him,Manchester Bees,11,10,125.0,1.0,0,39.89999999999998,1,1,0,2.17,1,1,0,1.8741551914164205
Durham 2025,2025-06-28,LLLeeds Open 1,Durham 1,15,7,600.0,1.0,0,520.4300000000001,8,1,0,7.65,8,1,0,7.551002152026214
Durham 2025,2025-06-28,LLLeeds Open 1,Manchester Ultimate,15,7,600.0,1.0,0,324.3,8,1,0,4.79,8,1,0,5.067570543916531
Durham 2025,2025-06-28,Newcastle Brown,Durham 1,15,8,564.8086448756737,1.0,0,448.20000000000005,7,1,0,6.300000000000001,7,1,0,6.253698487691722
Durham 2025,2025-06-28,Newcastle Brown,Manchester Ultimate,15,3,600.0,1.0,0,252.07,12,1,0,3.44,12,1,0,3.55722022485169
Durham 2025,2025-06-28,SMOG Open,Durham 1,15,1,600.0,1.0,1,1121.81,14,1,0,14.690000000000001,14,1,0,12.389457208183664
Durham 2025,2025-06-28,SMOG Open,LLLeeds Open 1,15,4,600.0,1.0,1,601.38,11,1,0,7.04,11,1,0,8.282051934582853
Durham 2025,2025-06-28,SMOG Open,Manchester Ultimate,15,4,600.0,1.0,1,925.6800000000001,11,1,0,11.83,11,1,0,11.250950970040758
Durham 2025,2025-06-28,SMOG Open,Newcastle Brown,15,8,564.8086448756737,1.0,0,673.61,7,1,0,8.39,7,1,0,9.358358562983803
Southampton 2025,2025-06-28,Cambridge Ultimate Open 1,Brighton Open,15,7,600.0,1.0,0,201.20000000000002,8,1,0,2.21,8,1,0,2.722016227768652
Southampton 2025,2025-06-28,Cambridge Ultimate Open 1,DED,14,11,313.3379659704299,1.0,0,156.98000000000002,3,1,0,1.51,3,1,0,1.8342740768985486
Southampton 2025,2025-06-28,DED,SOLENT White,12,7,520.5112660164395,1.0,0,132.66,5,1,0,2.38,5,1,0,2.2142040754960384
Southampton 2025,2025-06-28,Fire of London,Brizzle,15,11,381.1647521399218,1.0,0,249.21,4,1,0,3.5500000000000003,4,1,0,3.6385078557320334
Southampton 2025,2025-06-28,Fire of London,Genesis,15,14,125.0,1.0,0,173.43,1,1,0,1.9500000000000002,1,1,0,1.978160999373884
Southampton 2025,2025-06-28,Ka-Pow!,Brighton Open,15,9,515.4814780292847,1.0,0,497.23999999999995,6,1,0,6.970000000000001,6,1,0,7.232460741489625
Southampton 2025,2025-06-28,Ka-Pow!,SOLENT White,15,5,600.0,1.0,0,585.68,10,1,0,8.65,10,1,0,8.202998726260653
Southampton 2025,2025-06-28,Lemmings Open 1,Fire of London,14,9,473.8676990361691,1.0,0,287.96,5,1,0,4.0200000000000005,5,1,0,4.470365660689453
Southampton 2025,2025-06-28,Lemmings Open 1,Genesis,15,8,564.8086448756737,1.0,0,461.39,7,1,0,5.970000000000001,7,1,0,6.2046666328070295
Southampton 2025,2025-06-28,Malmo Ultimate Club,Brizzle,15,1,600.0,1.0,1,671.4100000000001,14,1,0,9.74,14,1,0,9.013934909875683
Southampton 2025,2025-06-28,Malmo Ultimate Club,Genesis,15,8,564.8086448756737,1.0,0,595.63,7,1,0,8.14,7,1,0,7.837255510973904
Southampton 2025,2025-06-28,SMASH'D,Brizzle,15,3,600.0,1.0,0,591.13,12,1,0,7.42,12,1,0,7.385164179966939
Southampton 2025,2025-06-28,SMASH'D,Lemmings Open 1,11,8,365.60925011032475,1.0,0,53.95999999999998,3,1,0,-0.1499999999999999,3,1,0,-0.23548065244259142
Southampton 2025,2025-06-28,SMASH'D,Malmo Ultimate Club,13,11,228.8403622143806,1.0,0,-80.28000000000003,2,1,0,-2.32,2,1,0,-2.313147771243182
