Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU,Game_Rank_Diff_Windmill,Game_Wght_Windmill,Is_Ignored_Windmill,Team_Rank_Diff_Windmill,Game_Rank_Diff_Sigmoid,Game_Wght_Sigmoid,Is_Ignored_Sigmoid,Team_Rank_Diff_Sigmoid
Spring Invite Leuven,2023-04-21,7 Schwaben @ Spring Invite Leuven,Bora @ Spring Invite Leuven,15,9,515.4814780292847,1.0,0,367.63,6,1,0,4.86,6,1,0,4.906133914116154
Spring Invite Leuven,2023-04-21,7 Schwaben @ Spring Invite Leuven,Révolution'air @ Spring Invite Leuven,15,9,515.4814780292847,1.0,0,450.82,6,1,0,5.67,6,1,0,5.962168211017282
Spring Invite Leuven,2023-04-21,7 Schwaben @ Spring Invite Leuven,Uprising @ Spring Invite Leuven,15,9,515.4814780292847,1.0,0,358.84,6,1,0,3.64,6,1,0,4.17258465134994
Spring Invite Leuven,2023-04-21,7 Schwaben @ Spring Invite Leuven,XVI @ Spring Invite Leuven,13,8,496.1596377856195,1.0,0,181.14,5,1,0,1.4900000000000002,5,1,0,1.6944863740348381
Spring Invite Leuven,2023-04-21,Aarhus Ultimate @ Spring Invite Leuven,Frizzly Bears @ Spring Invite Leuven,15,14,125.0,1.0,0,50.639999999999986,1,1,0,0.33000000000000007,1,1,0,0.960932211537715
Spring Invite Leuven,2023-04-21,Aarhus Ultimate @ Spring Invite Leuven,UFO @ Spring Invite Leuven,12,11,125.0,1.0,0,-45.19,1,1,0,-0.81,1,1,0,-0.5629854212523018
Spring Invite Leuven,2023-04-21,Aarhus Ultimate @ Spring Invite Leuven,XVI @ Spring Invite Leuven,13,10,328.14240231865136,1.0,0,140.45,3,1,0,0.8500000000000001,3,1,0,1.753693628940887
Spring Invite Leuven,2023-04-21,Bad Skid @ Spring Invite Leuven,Aarhus Ultimate @ Spring Invite Leuven,15,6,600.0,1.0,0,464.88000000000005,9,1,0,6.5,9,1,0,7.5672285919138815
Spring Invite Leuven,2023-04-21,Bad Skid @ Spring Invite Leuven,Hard2Fisch @ Spring Invite Leuven,15,7,600.0,1.0,0,1009.58,8,1,0,13.84,8,1,0,12.684613155347115
Spring Invite Leuven,2023-04-21,Bad Skid @ Spring Invite Leuven,SMASH'D,15,6,600.0,1.0,0,447.34000000000003,9,1,0,6.530000000000001,9,1,0,7.3036262443903155
Spring Invite Leuven,2023-04-21,Bad Skid @ Spring Invite Leuven,Terrible Monkeys @ Spring Invite Leuven,15,8,564.8086448756737,1.0,0,369.61000000000007,7,1,0,5.390000000000001,7,1,0,6.453708043410202
Spring Invite Leuven,2023-04-21,Bora @ Spring Invite Leuven,Révolution'air @ Spring Invite Leuven,13,12,125.0,1.0,0,83.19,1,1,0,0.81,1,1,0,1.213839939436653
Spring Invite Leuven,2023-04-21,Bora @ Spring Invite Leuven,Uprising @ Spring Invite Leuven,13,10,328.14240231865136,1.0,0,-8.790000000000006,3,1,0,-1.2200000000000002,3,1,0,-0.8069701273762586
Spring Invite Leuven,2023-04-21,Freezzz Beezzz @ Spring Invite Leuven,7 Schwaben @ Spring Invite Leuven,15,8,564.8086448756737,1.0,0,176.68,7,1,0,2.4799999999999995,7,1,0,3.2406217495608196
Spring Invite Leuven,2023-04-21,Freezzz Beezzz @ Spring Invite Leuven,Aarhus Ultimate @ Spring Invite Leuven,15,9,515.4814780292847,1.0,0,217.37,6,1,0,3.1199999999999997,6,1,0,3.18337301697661
Spring Invite Leuven,2023-04-21,Freezzz Beezzz @ Spring Invite Leuven,SMASH'D,15,11,381.1647521399218,1.0,0,199.82999999999998,4,1,0,3.15,4,1,0,2.848016687162243
Spring Invite Leuven,2023-04-21,Freezzz Beezzz @ Spring Invite Leuven,Uprising @ Spring Invite Leuven,13,11,228.8403622143806,1.0,0,535.52,2,1,0,6.119999999999999,2,1,0,6.992952677583798
Spring Invite Leuven,2023-04-21,Frizzly Bears @ Spring Invite Leuven,Bora @ Spring Invite Leuven,15,8,564.8086448756737,1.0,0,276.3,7,1,0,3.89,7,1,0,4.08524513993914
Spring Invite Leuven,2023-04-21,Frizzly Bears @ Spring Invite Leuven,Hard2Fisch @ Spring Invite Leuven,15,11,381.1647521399218,1.0,0,494.06,4,1,0,7.01,4,1,0,8.279444781164955
Spring Invite Leuven,2023-04-21,Gentle Open @ Spring Invite Leuven,Bora @ Spring Invite Leuven,15,4,600.0,1.0,0,750.94,11,1,0,11.53,11,1,0,10.870332665299578
Spring Invite Leuven,2023-04-21,Gentle Open @ Spring Invite Leuven,Freezzz Beezzz @ Spring Invite Leuven,15,11,381.1647521399218,1.0,0,206.63000000000005,4,1,0,4.1899999999999995,4,1,0,5.157058992704741
Spring Invite Leuven,2023-04-21,Gentle Open @ Spring Invite Leuven,Révolution'air @ Spring Invite Leuven,15,6,600.0,1.0,0,834.1300000000001,9,1,0,12.34,9,1,0,11.414767805400935
Spring Invite Leuven,2023-04-21,Gentle Open @ Spring Invite Leuven,Terrible Monkeys @ Spring Invite Leuven,15,12,300.4922431832018,1.0,0,328.7300000000001,3,1,0,6.199999999999999,3,1,0,6.679230837554048
Spring Invite Leuven,2023-04-21,Gentle Open @ Spring Invite Leuven,Terrible Monkeys @ Spring Invite Leuven,15,0,600.0,1.0,0,328.7300000000001,15,1,0,6.199999999999999,15,1,0,6.679230837554048
Spring Invite Leuven,2023-04-21,JetSet Ultimate Open @ Spring Invite Leuven,Aarhus Ultimate @ Spring Invite Leuven,15,9,515.4814780292847,1.0,0,516.53,6,1,0,6.77,6,1,0,7.209989745783382
Spring Invite Leuven,2023-04-21,JetSet Ultimate Open @ Spring Invite Leuven,Bad Skid @ Spring Invite Leuven,15,14,125.0,1.0,0,51.64999999999998,1,1,0,0.2699999999999996,1,1,0,-0.4715945251438143
Spring Invite Leuven,2023-04-21,JetSet Ultimate Open @ Spring Invite Leuven,Frizzly Bears @ Spring Invite Leuven,15,10,453.6039151898044,1.0,0,567.1700000000001,5,1,0,7.1,5,1,0,7.926834931735687
Spring Invite Leuven,2023-04-21,JetSet Ultimate Open @ Spring Invite Leuven,Gentle Open @ Spring Invite Leuven,13,12,125.0,1.0,0,92.52999999999997,1,1,0,-0.5399999999999991,1,1,0,-0.7501237506193963
Spring Invite Leuven,2023-04-21,JetSet Ultimate Open @ Spring Invite Leuven,SMASH'D,15,7,600.0,1.0,0,498.99,8,1,0,6.800000000000001,8,1,0,6.938243903394131
Spring Invite Leuven,2023-04-21,JetSet Ultimate Open @ Spring Invite Leuven,XVI @ Spring Invite Leuven,15,8,564.8086448756737,1.0,0,656.98,7,1,0,7.62,7,1,0,8.48676086757434
Spring Invite Leuven,2023-04-21,SMASH'D,Hard2Fisch @ Spring Invite Leuven,15,9,515.4814780292847,1.0,0,562.24,6,1,0,7.3100000000000005,6,1,0,9.147443778166213
Spring Invite Leuven,2023-04-21,SMASH'D,UFO @ Spring Invite Leuven,15,10,453.6039151898044,1.0,0,-27.649999999999977,5,1,0,-0.8400000000000003,5,1,0,-0.21373553297195969
Spring Invite Leuven,2023-04-21,Terrible Monkeys @ Spring Invite Leuven,Bora @ Spring Invite Leuven,15,9,515.4814780292847,1.0,0,422.21,6,1,0,5.33,6,1,0,6.187872074514711
Spring Invite Leuven,2023-04-21,Terrible Monkeys @ Spring Invite Leuven,Révolution'air @ Spring Invite Leuven,15,5,600.0,1.0,0,505.4,10,1,0,6.140000000000001,10,1,0,7.162605576780571
Spring Invite Leuven,2023-04-21,Terrible Monkeys @ Spring Invite Leuven,UFO @ Spring Invite Leuven,15,12,300.4922431832018,1.0,0,50.079999999999984,3,1,0,0.2999999999999998,3,1,0,0.862298232163722
Spring Invite Leuven,2023-04-21,UFO @ Spring Invite Leuven,7 Schwaben @ Spring Invite Leuven,15,12,300.4922431832018,1.0,0,4.5,3,1,0,0.16999999999999993,3,1,0,0.6228915873843643
Spring Invite Leuven,2023-04-21,UFO @ Spring Invite Leuven,Freezzz Beezzz @ Spring Invite Leuven,15,13,214.17926913507503,1.0,0,-172.18,2,1,0,-2.3099999999999996,2,1,0,-2.6414273582225842
Spring Invite Leuven,2023-04-21,UFO @ Spring Invite Leuven,Uprising @ Spring Invite Leuven,14,7,582.8868714046324,1.0,0,363.34,7,1,0,3.81,7,1,0,4.740714291055202
Spring Invite Leuven,2023-04-21,Uprising @ Spring Invite Leuven,Hard2Fisch @ Spring Invite Leuven,15,4,600.0,1.0,0,226.55,11,1,0,4.34,11,1,0,5.643311928281257
Spring Invite Leuven,2023-04-21,Uprising @ Spring Invite Leuven,Révolution'air @ Spring Invite Leuven,11,10,125.0,1.0,0,91.98,1,1,0,2.0300000000000002,1,1,0,2.0120506483965386
Spring Invite Leuven,2023-04-21,XVI @ Spring Invite Leuven,Frizzly Bears @ Spring Invite Leuven,13,12,125.0,1.0,0,-89.81,1,1,0,-0.52,1,1,0,-0.7987437621587841
Spring Invite Leuven,2023-04-21,XVI @ Spring Invite Leuven,Hard2Fisch @ Spring Invite Leuven,15,5,600.0,1.0,0,404.25,10,1,0,6.49,10,1,0,7.707230388800621
Spring Invite Padova,2023-04-21,3SB - Open @ Spring Invite Padova,Alligators @ Spring Invite Padova,12,10,238.1225775586291,1.0,0,236.91999999999996,2,1,0,3.0500000000000003,2,1,0,2.9476534215113652
Spring Invite Padova,2023-04-21,3SB - Open @ Spring Invite Padova,Cus Padova Barbastreji @ Spring Invite Padova,15,8,564.8086448756737,1.0,0,379.78999999999996,7,1,0,4.75,7,1,0,4.690699711854087
Spring Invite Padova,2023-04-21,3SB - Open @ Spring Invite Padova,FWD>> @ Spring Invite Padova,15,6,600.0,1.0,0,651.8299999999999,9,1,0,7.98,9,1,0,7.8508780591009355
Spring Invite Padova,2023-04-21,3SB - Open @ Spring Invite Padova,Flying Angels Bern @ Spring Invite Padova,15,9,515.4814780292847,1.0,0,584.53,6,1,0,6.87,6,1,0,7.01816816583667
Spring Invite Padova,2023-04-21,3SB - Open @ Spring Invite Padova,Panthers Bern @ Spring Invite Padova,15,8,564.8086448756737,1.0,0,466.82,7,1,0,5.66,7,1,0,5.63236309122107
Spring Invite Padova,2023-04-21,3SB - Open @ Spring Invite Padova,Red Bulls @ Spring Invite Padova,15,12,300.4922431832018,1.0,0,463.79999999999995,3,1,0,5.7,3,1,0,5.805424146865356
Spring Invite Padova,2023-04-21,Alligators @ Spring Invite Padova,Canieporci @ Spring Invite Padova,15,9,515.4814780292847,1.0,0,694.5,6,1,0,9.42,6,1,0,9.287939067379636
Spring Invite Padova,2023-04-21,Alligators @ Spring Invite Padova,Cotarica Grandes @ Spring Invite Padova,11,8,365.60925011032475,1.0,0,123.12000000000003,3,1,0,1.0700000000000003,3,1,0,1.3188357978080099
Spring Invite Padova,2023-04-21,Alligators @ Spring Invite Padova,Outsiterz @ Spring Invite Padova,15,13,214.17926913507503,1.0,0,252.99000000000004,2,1,0,2.41,2,1,0,2.9743220943674267
Spring Invite Padova,2023-04-21,Alligators @ Spring Invite Padova,Panthers Wroclaw - Open @ Spring Invite Padova,15,8,564.8086448756737,1.0,0,251.33000000000004,7,1,0,3.0,7,1,0,3.2913472470893943
Spring Invite Padova,2023-04-21,Canieporci @ Spring Invite Padova,Slovenia @ Spring Invite Padova,15,9,515.4814780292847,1.0,0,173.70000000000005,6,1,0,0.8099999999999996,6,1,0,0.9825909233758985
